,avgpool-armcl-opencl::,avgpool-armcl-opencl-uint8::,avgpool-caffe-cpu::,avgpool-caffe-opencl::,avgpool-tensorflow-cpu::,avgpool-tensorflow-cpu-uint8::,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-bzip2::encode,cbench-bzip2::decode,cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-lame::,cbench-consumer-mad::,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2median::,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-patricia:cdataset-patricia-0001:,cbench-office-stringsearch2::,cbench-security-blowfish::,cbench-security-pgp::,cbench-security-rijndael::,cbench-security-sha::,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-gsm:au-0001:
Default,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Train,0.9673606612950448,0.896324637960097,0.9215710974593708,0.9290329045222161,0.9269214402139025,0.9721173428515189,0.9099844610405596,0.8998196164305138,0.9134175253432373,0.8825647672388601,0.9032892933559569,0.9116286343985961,0.9504116319654918,0.9227377033051057,0.9034415959452301,0.9361216359451252,0.8618074843157861,0.8912631121011658,0.8789116709663433,0.9714795547748462,0.8944070329053805,0.9825395497171785,0.8339663221213287,0.9541031998011124,0.8898660146549525,0.9232694663011792,0.8963865801345978,0.8837997644996524,0.9502055004559266,0.8376806721702806,0.851904617283272,0.9095589258174195
Fourier,1.1067395148748589,1.0906216239931754,1.1192798560218762,1.0652948671270992,1.091573011366373,1.1195115190820373,0.9960896374390743,1.0757194492140225,1.0595336051191089,1.0988609149082247,1.0507213574704424,1.2888336771659044,1.0691721095553737,1.0095776611267546,1.11660633314427,1.1075177201925854,0.9740025814823147,0.9332955812231436,1.0526130324962806,1.014797606924724,1.0368523651307955,1.1052708456573503,0.9406981337758422,1.0989439944236892,0.9806800255926621,0.9713548016647507,1.679537833559512,1.085749707415397,1.047618554987973,1.0922452042965052,1.0619386596648965,0.9549162676698825
Optimal,0.9256162286448577,0.8351113846821538,0.9225205530583499,0.9374858515495854,0.9419088412103714,0.9165682955999932,0.9287711356528368,0.8962243525630663,0.9468430462009622,0.81432518581366,0.8824465967067501,0.8777449708633861,0.9302848785528574,0.8340043192680971,0.8814750739794902,0.926105731512213,0.8715103953431614,0.7980802152768273,0.9077446093921262,0.9226214072814838,0.9103266144552434,0.8757568679742495,0.8238672891299469,0.9178858269482062,0.8452084007262681,0.8690497715907353,0.9262017242478098,0.9058789545160132,0.9406099442744592,0.9167188080361147,0.8204273357228851,0.8777335885466138
