cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-c:image-ppm-0002:,cbench-consumer-jpeg-c:image-ppm-0003:,cbench-consumer-jpeg-c:image-ppm-0004:,cbench-consumer-jpeg-c:image-ppm-0005:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-jpeg-d:image-jpeg-0002:,cbench-consumer-jpeg-d:image-jpeg-0003:,cbench-consumer-jpeg-d:image-jpeg-0004:,cbench-consumer-jpeg-d:image-jpeg-0005:,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2bw:image-tiff-0002:,cbench-consumer-tiff2bw:image-tiff-0003:,cbench-consumer-tiff2bw:image-tiff-0004:,cbench-consumer-tiff2bw:image-tiff-0005:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2dither:image-tiff-0002-bw:,cbench-consumer-tiff2dither:image-tiff-0003-bw:,cbench-consumer-tiff2dither:image-tiff-0004-bw:,cbench-consumer-tiff2dither:image-tiff-0005-bw:,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-consumer-tiff2rgba:image-tiff-0002:,cbench-consumer-tiff2rgba:image-tiff-0003:,cbench-consumer-tiff2rgba:image-tiff-0004:,cbench-consumer-tiff2rgba:image-tiff-0005:
0.014541581481481481,0.016778842553191488,0.542736,0.047217079999999995,0.01040596875,0.00888664980544747,0.009556986842105262,0.2023866,0.020935034825870648,0.0065248945578231295,0.008566676691729324,0.009782632743362833,0.1984359,0.022346853107344633,0.006935893,0.008667536900369003,0.010962163636363636,0.252336,0.022635449438202247,0.007159018,0.009448070731707317,0.011962564705882353,0.36466699999999996,0.028548223776223777,0.008219530172413793
0.013585618518518519,0.01531836595744681,0.5448992857142857,0.04583998,0.0095304921875,0.008062546692607003,0.009421107894736842,0.205717,0.02052587064676617,0.006778333333333333,0.009176362781954887,0.010152953539823008,0.20414435000000003,0.02253688700564972,0.006817427,0.009334278597785978,0.010433668181818182,0.2561900625,0.02274052808988764,0.006324403,0.009411124390243903,0.011721141176470587,0.3662301,0.028704433566433565,0.008661204741379309
0.013982525925925925,0.01537371914893617,0.5272865714285714,0.045507679999999995,0.009550161458333333,0.0077664143968871596,0.010465297368421052,0.20536585000000002,0.020048094527363183,0.007181278911564625,0.008730887218045113,0.009633564159292037,0.20628269999999999,0.02337604519774011,0.006742486999999999,0.008663560885608856,0.009936577272727272,0.2581718125,0.02369021348314607,0.006604797999999999,0.010230170731707318,0.012664373529411766,0.365336,0.0277266013986014,0.008205127155172414
0.014670974074074075,0.01659923829787234,0.5436937142857142,0.046983449999999996,0.010237802083333332,0.00875220233463035,0.00960942105263158,0.2056005,0.02138726865671642,0.006882244897959184,0.008692052631578948,0.009538449115044248,0.1975921,0.02163680790960452,0.006822435999999999,0.00863821586715867,0.009728381818181819,0.2676130625,0.022848983146067415,0.006897276,0.009269982926829267,0.011887338235294117,0.3631688,0.028986916083916084,0.007841269396551723
0.013779003703703703,0.015845076595744682,0.5415027142857143,0.04594042,0.009400432291666667,0.007960536964980544,0.009382071052631578,0.2035338,0.0205735223880597,0.006720804421768708,0.00832129887218045,0.009291146017699115,0.1959671,0.021365548022598872,0.00620982,0.00812498708487085,0.009497590909090909,0.25378925,0.022876466292134832,0.00604263,0.008996112195121952,0.011726588235294117,0.3734699,0.028490832167832165,0.007798172413793103
0.01330405925925926,0.015256404255319149,0.5369637142857143,0.04627631,0.009258247395833334,0.008028328793774318,0.009047431578947369,0.2062156,0.020373621890547266,0.006029164965986394,0.00856054887218045,0.009363289823008849,0.20573685,0.021870378531073445,0.006824382,0.008743883763837638,0.009967681818181817,0.257861875,0.022697123595505617,0.007111339,0.009348643902439025,0.011148714705882353,0.3675998,0.028123776223776223,0.008122127155172415
0.013286355555555556,0.01534059574468085,0.5365475714285715,0.04534472,0.0091758984375,0.0075505233463035015,0.009197976315789473,0.21306940000000002,0.020548467661691543,0.006013333333333333,0.00865390037593985,0.010058232300884956,0.2050468,0.021481677966101696,0.006781636,0.008482867158671586,0.009888075,0.2522885,0.022583393258426968,0.006303406,0.008736841463414633,0.011033694117647059,0.3661671,0.028714097902097904,0.008540737068965517
0.01307297777777778,0.015366182978723405,0.5345752857142857,0.04719333,0.00955309375,0.00817442607003891,0.010552457894736843,0.2081114,0.020519184079601988,0.006353176870748299,0.008507351503759399,0.009652668141592921,0.2150673,0.02183881920903955,0.006725626,0.00880502029520295,0.009901577272727273,0.2497233125,0.022653573033707866,0.006875856,0.009864263414634146,0.011928817647058824,0.3668019,0.028847769230769232,0.008458825431034482
0.014152944444444445,0.01655628085106383,0.542903,0.04603432,0.010120510416666667,0.008224027237354086,0.009806994736842106,0.213925,0.019866930348258708,0.005861416666666667,0.008676546992481203,0.009819280973451328,0.20217015,0.021540129943502826,0.006571649,0.008835839483394833,0.009820652272727274,0.2508275,0.022313308988764047,0.006320082,0.00902730487804878,0.011370494117647059,0.3711218,0.028221545454545457,0.00831582327586207
0.01394491111111111,0.016016378723404254,0.530971,0.046332000000000005,0.009987640625,0.008185896887159533,0.010240397368421052,0.20658205000000002,0.02045741791044776,0.00622153231292517,0.00906718984962406,0.009713143805309734,0.20647959999999999,0.02140042372881356,0.0069361069999999995,0.008690145756457565,0.009871770454545455,0.2571155,0.021960999999999998,0.006780935,0.009648836585365854,0.011097444117647058,0.3631357,0.0284455034965035,0.007591431034482759
