,avgpool-armcl-opencl::,avgpool-armcl-opencl-uint8::,avgpool-caffe-cpu::,avgpool-caffe-opencl::,avgpool-tensorflow-cpu::,avgpool-tensorflow-cpu-uint8::,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-bzip2::encode,cbench-bzip2::decode,cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-lame::,cbench-consumer-mad::,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2median::,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-patricia:cdataset-patricia-0001:,cbench-office-stringsearch2::,cbench-security-blowfish::,cbench-security-pgp::,cbench-security-rijndael::,cbench-security-sha::,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-gsm:au-0001:
Fourier,0.4160753882662239,0.35766168877816706,0.4169204473206113,0.3334708970367406,0.17711585279936004,0.5450301401720405,0.40295401656150354,0.3755451894665305,0.3080021490312306,0.2661882203830964,0.28918237926685686,0.4066599491514107,0.312313686196244,0.3034551864322921,0.30019473724993995,0.42900216309026173,0.3212059004720519,0.3955951215854714,0.298566137114219,0.3658270430059841,0.30649145241182774,0.4156985035632712,0.30644512415949854,0.341778753452576,0.36831584582020904,0.26385044009518255,0.35049758248847607,0.46684366770800734,0.31460600790533444,0.4596031646967329,0.20066325643682614,0.3638009594745861
