,avgpool-armcl-opencl::,avgpool-armcl-opencl-uint8::,avgpool-caffe-cpu::,avgpool-caffe-opencl::,avgpool-tensorflow-cpu::,avgpool-tensorflow-cpu-uint8::,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-bzip2::encode,cbench-bzip2::decode,cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-lame::,cbench-consumer-mad::,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2median::,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-patricia:cdataset-patricia-0001:,cbench-office-stringsearch2::,cbench-security-blowfish::,cbench-security-pgp::,cbench-security-rijndael::,cbench-security-sha::,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-gsm:au-0001:
Fourier,0.9523595319460598,0.9464146895923702,0.9446119930088516,0.9571050486589346,0.9605094241725729,0.9352635034988291,0.9343623982007805,0.9525678073760502,0.9469359616806589,0.9525107959252188,0.9311857521679042,0.9329607997441193,0.9453610001580893,0.9548125526911524,0.9534136736447734,0.9324646102223717,0.9685232295392245,0.9631530674009757,0.9378804281734647,0.9565968171911454,0.9576705453354594,0.9630922540958632,0.9617674796580401,0.946649042187689,0.9661483640291088,0.957827576626853,0.9518820873423366,0.9656035885114636,0.952221640177635,0.9463832222123261,0.9530430267101965,0.9239487917381135
