,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-qsort1:cdataset-qsort-0005:,cbench-automotive-qsort1:cdataset-qsort-0009:,cbench-automotive-qsort1:cdataset-qsort-0013:,cbench-automotive-qsort1:cdataset-qsort-0017:,cbench-automotive-qsort1:cdataset-qsort-0020:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0005:corners,cbench-automotive-susan:image-pgm-0009:corners,cbench-automotive-susan:image-pgm-0013:corners,cbench-automotive-susan:image-pgm-0017:corners,cbench-automotive-susan:image-pgm-0020:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0005:edges,cbench-automotive-susan:image-pgm-0009:edges,cbench-automotive-susan:image-pgm-0013:edges,cbench-automotive-susan:image-pgm-0017:edges,cbench-automotive-susan:image-pgm-0020:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-automotive-susan:image-pgm-0005:smoothing,cbench-automotive-susan:image-pgm-0009:smoothing,cbench-automotive-susan:image-pgm-0013:smoothing,cbench-automotive-susan:image-pgm-0017:smoothing,cbench-automotive-susan:image-pgm-0020:smoothing,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-dijkstra:cdataset-dijkstra-0005:,cbench-network-dijkstra:cdataset-dijkstra-0009:,cbench-network-dijkstra:cdataset-dijkstra-0013:,cbench-network-patricia:cdataset-patricia-0001:,cbench-network-patricia:cdataset-patricia-0005:,cbench-network-patricia:cdataset-patricia-0009:,cbench-network-patricia:cdataset-patricia-0013:,cbench-network-patricia:cdataset-patricia-0017:,cbench-network-patricia:cdataset-patricia-0020:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-c:pcm-0005:,cbench-telecom-adpcm-c:pcm-0009:,cbench-telecom-adpcm-c:pcm-0013:,cbench-telecom-adpcm-c:pcm-0017:,cbench-telecom-adpcm-c:pcm-0020:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-adpcm-d:adpcm-0005:,cbench-telecom-adpcm-d:adpcm-0009:,cbench-telecom-adpcm-d:adpcm-0013:,cbench-telecom-adpcm-d:adpcm-0017:,cbench-telecom-adpcm-d:adpcm-0020:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-crc32:pcm-0005:,cbench-telecom-crc32:pcm-0009:,cbench-telecom-crc32:pcm-0013:,cbench-telecom-crc32:pcm-0017:,cbench-telecom-crc32:pcm-0020:,cbench-telecom-gsm:au-0001:,cbench-telecom-gsm:au-0005:,cbench-telecom-gsm:au-0009:,cbench-telecom-gsm:au-0013:,cbench-telecom-gsm:au-0017:,cbench-telecom-gsm:au-0020:
Default,0.06720306666666667,0.019496313725490197,0.012283493827160494,0.017713455357142856,0.014697845588235295,0.014090725352112674,0.022239000000000002,0.006449217054263566,0.014102963768115942,0.02869408,0.002031477596741344,0.006529205298013245,0.009900297029702972,0.016643575,0.03019544,0.08771970833333334,0.009065054054054054,0.0194,0.02846894444444445,0.08451454166666666,0.22323949999999998,0.43402266666666667,0.016291204918032785,0.07185567857142858,0.11909249999999999,8.100681348787856e-07,0.012132378048780488,0.1293764375,0.5637055,6.37330486708617e-05,0.00030411579999999993,0.001393575208913649,0.006757496575342466,0.03489138,0.12942081249999998,0.0006593890356671071,0.005963065868263473,0.0007497208774583965,0.004841724,0.004995030303030303,0.007739945736434109,0.00044927780000000004,0.00360071,0.0005142273662551441,0.0033359839999999997,0.003349492,0.005147543814432989,0.0010637345085470085,0.00850467094017094,0.0012187158536585366,0.007864744094488188,0.007907067460317461,0.012137463855421686,0.011547551724137932,0.09272190909090909,0.013106759740259741,0.08029326923076922,0.08645341666666667,0.1281031875
SRTuner,0.05475993333333333,0.01906486274509804,0.011757530864197532,0.017089312500000002,0.014291080882352942,0.013683323943661972,0.021784144444444445,0.006463546511627907,0.014150717391304347,0.0288343,0.002032758655804481,0.006481168874172185,0.00990478712871287,0.0158686,0.02879872,0.083316,0.008682072072072073,0.018416644230769233,0.02694013888888889,0.079519375,0.2069428,0.39969750000000004,0.014985688524590163,0.06627160714285715,0.11005877777777778,7.948100981967738e-07,0.01140944512195122,0.12612218749999998,0.55353925,6.229308462822654e-05,0.0002878556,0.0012396309192200558,0.006046845890410959,0.03147414,0.11495631249999999,0.0006313467635402906,0.005141314371257484,0.000714375567322239,0.004591324000000001,0.004778229797979798,0.007172868217054264,0.0004427716,0.0035492220000000003,0.0005066792695473251,0.003328298,0.003301048,0.005066469072164948,0.0006104380341880342,0.004896897435897436,0.000699309756097561,0.004526240157480315,0.0045478650793650795,0.006874072289156627,0.009253155172413794,0.07332363636363637,0.010383577922077922,0.0646401923076923,0.06857866666666668,0.102683625
