,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-patricia:cdataset-patricia-0001:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-gsm:au-0001:
Default,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Train,0.9605321833541087,1.004127047886894,0.954393179719574,0.9778349539148861,0.8952892402648993,0.9235386416921805,0.9546983579915717,0.9446030751384975,0.9389718737221439,0.907959789850973,0.9803453873931729,0.9712765823153229,0.9733714097599424,0.8947575251633628,0.9385376275840616,0.9266530830583521
Fourier,0.838303634440289,0.9236420589799029,0.8774773165307279,0.7612284698144693,0.8485277076914011,0.9899542735831409,0.8792793318493514,0.7892869644426671,0.8421057632321144,0.8376058134118044,0.9158747712961717,0.9240866456502519,0.9030163716740514,0.8157123678058976,0.8659158614181504,0.7633726426813883
Optimal,0.7509492887992522,0.8978426496228034,0.8075867304375806,0.7160021235131016,0.7934012020782362,0.8146235063373266,0.8233485668206411,0.6997696478860903,0.8012622658412545,0.6933932465368389,0.8364710941293059,0.8564050172061671,0.8460411387328135,0.6920366070619987,0.7859488050189514,0.7249692673865509
