,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-patricia:cdataset-patricia-0001:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-gsm:au-0001:
Default,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Train,0.9437787218163979,0.981905528285866,0.9239917107381449,0.9951032321039488,0.9235778064799343,0.9507400810416724,0.9498477013044112,0.9473043447204592,0.9317344198697262,0.9056768607920405,0.980041892358949,0.9678352205524845,1.023656317535166,0.9324421030319751,0.890307653088161,0.9409024674180295
Fourier,0.863322808686096,0.8196211145850463,0.8023613349604961,0.8921772277752242,0.8222619795410686,0.9024019036597196,0.8772062134328562,0.8365454447069858,0.8729325807179071,0.7890725138115985,0.8834852686085756,0.8826175855465519,0.9875031311013723,0.8343538263319632,0.7963504193430325,0.7560135393108836
Optimal,0.8608276291381941,0.7974028435409788,0.7380493910354767,0.8385201845612307,0.7762556677430206,0.7772477152934149,0.827340216945025,0.7952770597990279,0.7125796304719023,0.7802833512130177,0.8511161604384281,0.7951994088280836,0.8616705359549097,0.8088982616406953,0.6965517904331926,0.7448742025454663
