,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-consumer-jpeg-c:image-ppm-0001:,cbench-consumer-jpeg-d:image-jpeg-0001:,cbench-consumer-tiff2bw:image-tiff-0001:,cbench-consumer-tiff2dither:image-tiff-0001-bw:,cbench-consumer-tiff2rgba:image-tiff-0001:,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-patricia:cdataset-patricia-0001:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-gsm:au-0001:
Default,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Train,0.9437787218163979,1.0030458917121283,0.9239917107381449,0.9951032321039488,0.9536106835541535,0.960324921407701,0.9859080192488813,1.0080831757597795,0.9317344198697262,0.9056768607920405,0.980041892358949,1.024860395177035,1.0374439535342617,0.9688911098793177,0.9160605909828283,0.9409024674180295
Fourier,0.9058345347247078,0.9722180043544817,0.9393199962489028,0.9581353391238008,0.9705502422515689,0.9514911156529982,0.9474567447691447,0.9900297691164546,0.9161128171615296,0.9896166223636184,0.9541865227769942,0.9925298162055545,0.9552399777976608,0.8996799762713688,0.9636867786929959,0.8135255413235043
Optimal,0.8608276291381941,0.7974028435409788,0.7380493910354767,0.8385201845612307,0.7762556677430206,0.7772477152934149,0.827340216945025,0.7952770597990279,0.7125796304719023,0.7802833512130177,0.8511161604384281,0.7951994088280836,0.8616705359549097,0.8088982616406953,0.6965517904331926,0.7448742025454663
