,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-qsort1:cdataset-qsort-0005:,cbench-automotive-qsort1:cdataset-qsort-0009:,cbench-automotive-qsort1:cdataset-qsort-0013:,cbench-automotive-qsort1:cdataset-qsort-0017:,cbench-automotive-qsort1:cdataset-qsort-0020:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0005:corners,cbench-automotive-susan:image-pgm-0009:corners,cbench-automotive-susan:image-pgm-0013:corners,cbench-automotive-susan:image-pgm-0017:corners,cbench-automotive-susan:image-pgm-0020:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0005:edges,cbench-automotive-susan:image-pgm-0009:edges,cbench-automotive-susan:image-pgm-0013:edges,cbench-automotive-susan:image-pgm-0017:edges,cbench-automotive-susan:image-pgm-0020:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-automotive-susan:image-pgm-0005:smoothing,cbench-automotive-susan:image-pgm-0009:smoothing,cbench-automotive-susan:image-pgm-0013:smoothing,cbench-automotive-susan:image-pgm-0017:smoothing,cbench-automotive-susan:image-pgm-0020:smoothing,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-dijkstra:cdataset-dijkstra-0005:,cbench-network-dijkstra:cdataset-dijkstra-0009:,cbench-network-dijkstra:cdataset-dijkstra-0013:,cbench-network-patricia:cdataset-patricia-0001:,cbench-network-patricia:cdataset-patricia-0005:,cbench-network-patricia:cdataset-patricia-0009:,cbench-network-patricia:cdataset-patricia-0013:,cbench-network-patricia:cdataset-patricia-0017:,cbench-network-patricia:cdataset-patricia-0020:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-c:pcm-0005:,cbench-telecom-adpcm-c:pcm-0009:,cbench-telecom-adpcm-c:pcm-0013:,cbench-telecom-adpcm-c:pcm-0017:,cbench-telecom-adpcm-c:pcm-0020:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-adpcm-d:adpcm-0005:,cbench-telecom-adpcm-d:adpcm-0009:,cbench-telecom-adpcm-d:adpcm-0013:,cbench-telecom-adpcm-d:adpcm-0017:,cbench-telecom-adpcm-d:adpcm-0020:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-crc32:pcm-0005:,cbench-telecom-crc32:pcm-0009:,cbench-telecom-crc32:pcm-0013:,cbench-telecom-crc32:pcm-0017:,cbench-telecom-crc32:pcm-0020:,cbench-telecom-gsm:au-0001:,cbench-telecom-gsm:au-0005:,cbench-telecom-gsm:au-0009:,cbench-telecom-gsm:au-0013:,cbench-telecom-gsm:au-0017:,cbench-telecom-gsm:au-0020:
Default,0.06711753571428572,0.019637745098039214,0.012216055555555556,0.017543778846153844,0.014676701492537313,0.014110105633802817,0.022160155555555554,0.0064282734375,0.0140721884057971,0.02860796,0.0020280162601626016,0.006527105960264901,0.009913292079207922,0.016623908333333333,0.030178180000000002,0.08768466666666667,0.009049672727272726,0.019413384615384617,0.028449291666666668,0.084325375,0.2231934,0.4332976666666667,0.016214418032786886,0.07173425,0.11907294444444444,8.088724858692396e-07,0.012129560240963856,0.1294176875,0.56416425,6.557030891322883e-05,0.0003060628,0.0013939999999999998,0.0067640479452054795,0.03488052,0.12637062500000001,0.0006585409511228534,0.005955739520958084,0.0007493212669683258,0.0048405819999999995,0.004994957070707071,0.0077431240310077525,0.00044893900000000003,0.003600084,0.0005139237331954498,0.003329598,0.003350052,0.005146536082474227,0.0010638213519313304,0.00851522033898305,0.0012168040293040294,0.007871787401574803,0.007906349206349205,0.012148295180722891,0.011487701149425288,0.09327881818181818,0.013098626666666667,0.08023411538461538,0.08636208333333334,0.1280875625
RandomTuner,0.05552753571428572,0.019112627450980392,0.011872308641975308,0.017082625,0.014289179104477613,0.013677098591549296,0.02166144444444444,0.00641406640625,0.014003434782608695,0.028351019999999998,0.0020160833333333333,0.006487986754966887,0.00986209900990099,0.01583305833333333,0.028871259999999996,0.083675625,0.008506604545454545,0.018282951923076923,0.026987944444444446,0.07820841666666667,0.2079887,0.40381266666666665,0.015065549180327868,0.06689860714285714,0.11053922222222222,8.700903573136173e-07,0.01279767469879518,0.1367785,0.59557375,6.439306093001902e-05,0.00029544,0.0013745302390998594,0.006680657534246575,0.03428998,0.1247038125,0.0006444174372523118,0.005247937125748503,0.0007370105580693817,0.004745394,0.0048513106060606055,0.0073119418604651164,0.00044251500000000004,0.00354505,0.0005060778179937953,0.003281832,0.003294466,0.005073713917525773,0.0006119737124463519,0.004889542372881356,0.0006996092796092796,0.0045209645669291336,0.0045451468253968254,0.006977403614457831,0.009202540229885058,0.073869,0.01046798,0.06509173076923076,0.06876283333333333,0.1038518125
