,cbench-automotive-bitcount:number-0001:,cbench-automotive-qsort1:cdataset-qsort-0001:,cbench-automotive-qsort1:cdataset-qsort-0005:,cbench-automotive-qsort1:cdataset-qsort-0009:,cbench-automotive-qsort1:cdataset-qsort-0013:,cbench-automotive-qsort1:cdataset-qsort-0017:,cbench-automotive-qsort1:cdataset-qsort-0020:,cbench-automotive-susan:image-pgm-0001:corners,cbench-automotive-susan:image-pgm-0005:corners,cbench-automotive-susan:image-pgm-0009:corners,cbench-automotive-susan:image-pgm-0013:corners,cbench-automotive-susan:image-pgm-0017:corners,cbench-automotive-susan:image-pgm-0020:corners,cbench-automotive-susan:image-pgm-0001:edges,cbench-automotive-susan:image-pgm-0005:edges,cbench-automotive-susan:image-pgm-0009:edges,cbench-automotive-susan:image-pgm-0013:edges,cbench-automotive-susan:image-pgm-0017:edges,cbench-automotive-susan:image-pgm-0020:edges,cbench-automotive-susan:image-pgm-0001:smoothing,cbench-automotive-susan:image-pgm-0005:smoothing,cbench-automotive-susan:image-pgm-0009:smoothing,cbench-automotive-susan:image-pgm-0013:smoothing,cbench-automotive-susan:image-pgm-0017:smoothing,cbench-automotive-susan:image-pgm-0020:smoothing,cbench-network-dijkstra:cdataset-dijkstra-0001:,cbench-network-dijkstra:cdataset-dijkstra-0005:,cbench-network-dijkstra:cdataset-dijkstra-0009:,cbench-network-dijkstra:cdataset-dijkstra-0013:,cbench-network-patricia:cdataset-patricia-0001:,cbench-network-patricia:cdataset-patricia-0005:,cbench-network-patricia:cdataset-patricia-0009:,cbench-network-patricia:cdataset-patricia-0013:,cbench-network-patricia:cdataset-patricia-0017:,cbench-network-patricia:cdataset-patricia-0020:,cbench-telecom-adpcm-c:pcm-0001:,cbench-telecom-adpcm-c:pcm-0005:,cbench-telecom-adpcm-c:pcm-0009:,cbench-telecom-adpcm-c:pcm-0013:,cbench-telecom-adpcm-c:pcm-0017:,cbench-telecom-adpcm-c:pcm-0020:,cbench-telecom-adpcm-d:adpcm-0001:,cbench-telecom-adpcm-d:adpcm-0005:,cbench-telecom-adpcm-d:adpcm-0009:,cbench-telecom-adpcm-d:adpcm-0013:,cbench-telecom-adpcm-d:adpcm-0017:,cbench-telecom-adpcm-d:adpcm-0020:,cbench-telecom-crc32:pcm-0001:,cbench-telecom-crc32:pcm-0005:,cbench-telecom-crc32:pcm-0009:,cbench-telecom-crc32:pcm-0013:,cbench-telecom-crc32:pcm-0017:,cbench-telecom-crc32:pcm-0020:,cbench-telecom-gsm:au-0001:,cbench-telecom-gsm:au-0005:,cbench-telecom-gsm:au-0009:,cbench-telecom-gsm:au-0013:,cbench-telecom-gsm:au-0017:,cbench-telecom-gsm:au-0020:
Default,0.06725416666666667,0.019553333333333332,0.012277353658536586,0.017604201923076924,0.014638698529411765,0.014099157142857144,0.022228655555555556,0.00643585546875,0.014152695652173912,0.0288171,0.0020283603696098565,0.006524993421052632,0.009917752475247526,0.01666210833333333,0.03020292,0.08782170833333333,0.009060459090909091,0.01941033653846154,0.0284885,0.08451704166666668,0.22334569999999998,0.43411716666666667,0.016250032258064515,0.07205478571428571,0.1192526111111111,8.104917629618497e-07,0.012128307228915664,0.129349,0.563439,6.572233572793779e-05,0.000306311,0.001392439245810056,0.006760441780821917,0.03497978,0.12628675,0.0006591545574636723,0.005973296407185628,0.0007495394440270474,0.004842258,0.004998497474747475,0.007755550387596899,0.0004494542,0.003602154,0.0005140815273477812,0.003338614,0.003347424,0.005149515706806282,0.001064129255319149,0.008503309322033898,0.0012185487804878049,0.00787079527559055,0.007909003937007875,0.012140277108433736,0.011491505813953489,0.09274404545454545,0.01311307894736842,0.08037192307692308,0.08655837499999999,0.12834256249999998
MonoTuner,0.054191466666666674,0.018779303921568628,0.011761323170731707,0.016928567307692308,0.014096014705882353,0.013613364285714285,0.021235033333333334,0.0064133242187500005,0.013923079710144927,0.02875068,0.002019122176591376,0.0065221875,0.009907356435643565,0.015467966666666666,0.02736224,0.08119945833333334,0.008412904545454545,0.01806792307692308,0.026486972222222224,0.07851025,0.20689,0.4042945,0.015005129032258063,0.06706457142857143,0.11005244444444444,7.962306541468697e-07,0.011888168674698794,0.12727862499999998,0.556545,6.390252422065511e-05,0.00028524219999999996,0.0011801689944134076,0.005726883561643836,0.029747080000000002,0.10944456250000001,0.0005072407529722589,0.0038516646706586825,0.000578812546957175,0.003352988,0.0038214242424242425,0.005736290697674419,0.00032977500000000003,0.0026073600000000004,0.0003734502063983488,0.0023103539999999997,0.002430432,0.0037019005235602092,0.0006202313829787233,0.004944254237288136,0.0007087835365853659,0.00458342125984252,0.004597464566929134,0.007046644578313253,0.008557546511627906,0.06875845454545454,0.009734282894736842,0.060816961538461535,0.064026,0.0965088125
