Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.23446872830391 s
Iteration 1: 41.603347544558346 s
Iteration 2: 41.79358702711761 s
Iteration 3: 42.258123103529215 s
Iteration 4: 42.65672120638192 s
Iteration 5: 42.87473384104669 s
Iteration 6: 43.46238271985203 s
Iteration 7: 43.40793418511748 s
Iteration 8: 44.31649365462363 s
Iteration 9: 44.008460502140224 s
Iteration 10: 44.57237289194018 s
Iteration 11: 45.07025020942092 s
Iteration 12: 45.469147918745875 s
Iteration 13: 45.860843257047236 s
Iteration 14: 46.16213769093156 s
Iteration 15: 46.39376274403185 s
Iteration 16: 46.87231517955661 s
Iteration 17: 46.70864398777485 s
Iteration 18: 47.180177117697895 s
Iteration 19: 47.68315848335624 s
Iteration 20: 48.156649698503315 s
Iteration 21: 48.59432832989842 s
Iteration 22: 48.717219456098974 s
Iteration 23: 48.7421660432592 s
Iteration 24: 49.24688368290663 s
Iteration 25: 49.6209942959249 s
Iteration 26: 49.392702450975776 s
Iteration 27: 50.05716018844396 s
Iteration 28: 50.2613978702575 s
Iteration 29: 50.69583945535123 s
Iteration 30: 50.954633108340204 s
Iteration 31: 51.20756247919053 s
Iteration 32: 51.44580995477736 s
Iteration 33: 51.92389899212867 s
Iteration 34: 52.38194455951452 s
Iteration 35: 52.572396548464894 s
Iteration 36: 52.842179361730814 s
Iteration 37: 53.31625541858375 s
Iteration 38: 53.48155950661749 s
Iteration 39: 53.92720367386937 s
Iteration 40: 54.355210326611996 s
Iteration 41: 54.287974822334945 s
Iteration 42: 54.837742670439184 s
Iteration 43: 55.40068044885993 s
Iteration 44: 55.397759821265936 s
Iteration 45: 56.28133596573025 s
Iteration 46: 56.25349348783493 s
Iteration 47: 56.37066065426916 s
Iteration 48: 56.73987654130906 s
Iteration 49: 56.79460173007101 s
Iteration 50: 57.30849575717002 s
Iteration 51: 58.532231227494776 s
Iteration 52: 58.431608070619404 s
Iteration 53: 58.34919201210141 s
Iteration 54: 59.021219809539616 s
Iteration 55: 58.9531128462404 s
Iteration 56: 59.29715970624238 s
Iteration 57: 59.76582696288824 s
Iteration 58: 60.20049191080034 s
Iteration 59: 60.685746282339096 s
