Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.52070638630539 s
Iteration 1: 38.0932723833248 s
Iteration 2: 38.32132163923234 s
Iteration 3: 39.359906477853656 s
Iteration 4: 39.03414094168693 s
Iteration 5: 39.24742719531059 s
Iteration 6: 39.790837079286575 s
Iteration 7: 40.364386171102524 s
Iteration 8: 40.39218826498836 s
Iteration 9: 40.503991902805865 s
Iteration 10: 40.9225869178772 s
Iteration 11: 41.37548459600657 s
Iteration 12: 41.701872454956174 s
Iteration 13: 41.797201805748045 s
Iteration 14: 42.03984030522406 s
Iteration 15: 42.81338576506823 s
Iteration 16: 42.88255029730499 s
Iteration 17: 45.58884335681796 s
Iteration 18: 43.61664307489991 s
Iteration 19: 44.10851248074323 s
Iteration 20: 44.628220421262085 s
Iteration 21: 44.33433675393462 s
Iteration 22: 44.89997503347695 s
Iteration 23: 45.25774700380862 s
Iteration 24: 45.86817497946322 s
Iteration 25: 46.107890425249934 s
Iteration 26: 46.653274533338845 s
Iteration 27: 46.36096029728651 s
Iteration 28: 46.858940861187875 s
Iteration 29: 47.27105446718633 s
Iteration 30: 47.44177236407995 s
Iteration 31: 47.626318340189755 s
Iteration 32: 48.15334099624306 s
Iteration 33: 48.80059620458633 s
Iteration 34: 48.958455888554454 s
Iteration 35: 49.410971550270915 s
Iteration 36: 49.26688891183585 s
Iteration 37: 49.6039532199502 s
Iteration 38: 50.389366392977536 s
Iteration 39: 50.73665235005319 s
Iteration 40: 51.696935603395104 s
Iteration 41: 51.305012132041156 s
Iteration 42: 51.39956630952656 s
Iteration 43: 52.52969928551465 s
Iteration 44: 52.36270968336612 s
Iteration 45: 52.716298148967326 s
Iteration 46: 52.830568354576826 s
Iteration 47: 53.14021971542388 s
Iteration 48: 53.150448843836784 s
Iteration 49: 53.56107670813799 s
Iteration 50: 54.96300787013024 s
Iteration 51: 54.70196882169694 s
Iteration 52: 54.642287663184106 s
Iteration 53: 55.19919388089329 s
Iteration 54: 56.813127823174 s
Iteration 55: 55.8555679153651 s
Iteration 56: 56.14709503296763 s
Iteration 57: 56.567718151025474 s
Iteration 58: 56.97622947022319 s
Iteration 59: 57.20487933512777 s
