Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.78031266760081 s
Iteration 1: 40.16287169512361 s
Iteration 2: 40.43273519445211 s
Iteration 3: 40.75320656877011 s
Iteration 4: 41.11270656622946 s
Iteration 5: 41.449764881283045 s
Iteration 6: 42.08694322500378 s
Iteration 7: 42.005645769648254 s
Iteration 8: 42.85022005159408 s
Iteration 9: 42.62131660617888 s
Iteration 10: 43.31772692594677 s
Iteration 11: 44.03826163429767 s
Iteration 12: 43.743611292913556 s
Iteration 13: 44.02274331636727 s
Iteration 14: 44.36271702311933 s
Iteration 15: 44.69588079210371 s
Iteration 16: 45.196497432887554 s
Iteration 17: 46.071370468474925 s
Iteration 18: 45.94048760924488 s
Iteration 19: 45.868310685269535 s
Iteration 20: 46.542525061406195 s
Iteration 21: 47.00886105094105 s
Iteration 22: 47.223314327187836 s
Iteration 23: 48.219845422543585 s
Iteration 24: 47.94844362605363 s
Iteration 25: 47.9021119447425 s
Iteration 26: 48.21120857447386 s
Iteration 27: 48.860508274286985 s
Iteration 28: 49.12327707745135 s
Iteration 29: 49.928865073248744 s
Iteration 30: 49.57607327774167 s
Iteration 31: 50.576126768253744 s
Iteration 32: 50.77192644774914 s
Iteration 33: 51.647953481413424 s
Iteration 34: 50.864306604489684 s
Iteration 35: 51.42152796406299 s
Iteration 36: 52.36488578282297 s
Iteration 37: 51.7453278247267 s
Iteration 38: 52.56747799552977 s
Iteration 39: 52.58382820896804 s
Iteration 40: 53.078692216426134 s
Iteration 41: 53.169075291603804 s
Iteration 42: 53.6543542901054 s
Iteration 43: 54.324201623909175 s
Iteration 44: 54.45507538598031 s
Iteration 45: 54.59833519998938 s
Iteration 46: 54.86059789825231 s
Iteration 47: 55.55479306075722 s
Iteration 48: 55.760080402716994 s
Iteration 49: 56.113280658610165 s
Iteration 50: 56.4856127128005 s
Iteration 51: 56.72210458572954 s
Iteration 52: 56.98393336869776 s
Iteration 53: 57.267202991992235 s
Iteration 54: 57.46331247780472 s
Iteration 55: 57.89024193119258 s
Iteration 56: 58.06331270560622 s
Iteration 57: 58.2651703171432 s
Iteration 58: 58.80061389319599 s
Iteration 59: 59.647257880307734 s
