Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.68984801415354 s
Iteration 1: 39.750360923819244 s
Iteration 2: 40.14178110938519 s
Iteration 3: 40.18687648605555 s
Iteration 4: 40.9955937480554 s
Iteration 5: 40.86851396318525 s
Iteration 6: 41.20250381343067 s
Iteration 7: 41.53446155041456 s
Iteration 8: 41.75394749827683 s
Iteration 9: 41.99205360095948 s
Iteration 10: 42.63037174474448 s
Iteration 11: 43.187793254852295 s
Iteration 12: 42.96406023576856 s
Iteration 13: 43.55330738797784 s
Iteration 14: 43.841245613992214 s
Iteration 15: 44.573788105510175 s
Iteration 16: 44.99431782029569 s
Iteration 17: 45.02950631733984 s
Iteration 18: 45.504129382781684 s
Iteration 19: 45.34642714262009 s
Iteration 20: 45.850121481344104 s
Iteration 21: 46.40757016092539 s
Iteration 22: 46.344092451035976 s
Iteration 23: 46.77995885722339 s
Iteration 24: 47.85280840471387 s
Iteration 25: 47.424060268327594 s
Iteration 26: 47.87012637127191 s
Iteration 27: 48.53322255052626 s
Iteration 28: 48.30005027167499 s
Iteration 29: 48.62493040878326 s
Iteration 30: 49.54234746750444 s
Iteration 31: 49.726809814572334 s
Iteration 32: 51.0416367193684 s
Iteration 33: 50.3097264431417 s
Iteration 34: 50.79222474899143 s
Iteration 35: 50.742706606164575 s
Iteration 36: 51.05368629191071 s
Iteration 37: 51.52444314677268 s
Iteration 38: 52.49865750595927 s
Iteration 39: 52.7093614237383 s
Iteration 40: 52.37612172961235 s
Iteration 41: 52.86953467782587 s
Iteration 42: 53.11312504205853 s
Iteration 43: 54.34580019675195 s
Iteration 44: 53.706045030616224 s
Iteration 45: 54.11130477394909 s
Iteration 46: 54.266323613002896 s
Iteration 47: 55.02569957636297 s
Iteration 48: 55.21171021275222 s
Iteration 49: 55.87727966159582 s
Iteration 50: 56.19681860413402 s
Iteration 51: 56.369692819193006 s
Iteration 52: 56.303972960449755 s
Iteration 53: 56.689374070614576 s
Iteration 54: 57.41008988954127 s
Iteration 55: 57.206298895180225 s
Iteration 56: 57.69687741622329 s
Iteration 57: 57.923155724070966 s
Iteration 58: 58.75117126852274 s
Iteration 59: 58.66952636837959 s
