Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.5686679398641 s
Iteration 1: 40.238790922798216 s
Iteration 2: 40.25469606090337 s
Iteration 3: 40.50139019172639 s
Iteration 4: 41.14151010103524 s
Iteration 5: 41.82505070976913 s
Iteration 6: 41.95263825915754 s
Iteration 7: 41.905999888665974 s
Iteration 8: 41.9444872206077 s
Iteration 9: 42.507832722738385 s
Iteration 10: 43.16402999218553 s
Iteration 11: 43.35382005292922 s
Iteration 12: 43.626111617311835 s
Iteration 13: 43.58902368787676 s
Iteration 14: 44.27205348666757 s
Iteration 15: 44.71494016889483 s
Iteration 16: 44.67766690719873 s
Iteration 17: 45.167511409148574 s
Iteration 18: 45.32244190108031 s
Iteration 19: 45.88096557650715 s
Iteration 20: 46.50297254137695 s
Iteration 21: 46.47753459401429 s
Iteration 22: 46.973733195103705 s
Iteration 23: 46.928848119452596 s
Iteration 24: 47.600204065442085 s
Iteration 25: 48.582120697014034 s
Iteration 26: 48.41459247935563 s
Iteration 27: 48.347040889784694 s
Iteration 28: 49.02410814538598 s
Iteration 29: 49.203999259509146 s
Iteration 30: 49.47542997356504 s
Iteration 31: 49.95668628439307 s
Iteration 32: 49.90403836220503 s
Iteration 33: 50.62741017062217 s
Iteration 34: 50.735868950374424 s
Iteration 35: 51.2838097224012 s
Iteration 36: 51.387622519396245 s
Iteration 37: 51.75760055985302 s
Iteration 38: 51.815037125721574 s
Iteration 39: 52.32982914708555 s
Iteration 40: 52.61836015153676 s
Iteration 41: 53.221546759828925 s
Iteration 42: 53.265642770566046 s
Iteration 43: 53.53034944832325 s
Iteration 44: 54.42029025033116 s
Iteration 45: 54.383509047329426 s
Iteration 46: 55.001680065877736 s
Iteration 47: 55.003605862148106 s
Iteration 48: 55.66189795546234 s
Iteration 49: 55.9572874084115 s
Iteration 50: 55.81654240284115 s
Iteration 51: 57.01710336096585 s
Iteration 52: 56.598897533491254 s
Iteration 53: 56.95631457027048 s
Iteration 54: 57.15609246119857 s
Iteration 55: 57.51941848825663 s
Iteration 56: 57.95986396819353 s
Iteration 57: 59.805831612087786 s
Iteration 58: 58.69078087154776 s
Iteration 59: 59.005507078021765 s
