Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.67648983746767 s
Iteration 1: 40.49974847678095 s
Iteration 2: 40.65912715997547 s
Iteration 3: 41.59785591531545 s
Iteration 4: 41.329884108155966 s
Iteration 5: 42.073546120896935 s
Iteration 6: 41.917719935067 s
Iteration 7: 42.53003893699497 s
Iteration 8: 43.08950781263411 s
Iteration 9: 42.8836786467582 s
Iteration 10: 42.93229776062071 s
Iteration 11: 43.496106231585145 s
Iteration 12: 43.50340282544494 s
Iteration 13: 44.06422273255885 s
Iteration 14: 45.03561916295439 s
Iteration 15: 44.904789260588586 s
Iteration 16: 45.22975088004023 s
Iteration 17: 45.33114663511515 s
Iteration 18: 45.86366268992424 s
Iteration 19: 46.093892224133015 s
Iteration 20: 46.53881400171667 s
Iteration 21: 46.74591531511396 s
Iteration 22: 47.11115461867303 s
Iteration 23: 47.767233630642295 s
Iteration 24: 47.89321284648031 s
Iteration 25: 47.946378271095455 s
Iteration 26: 48.27988613024354 s
Iteration 27: 49.15791396424174 s
Iteration 28: 48.9975117361173 s
Iteration 29: 49.8502404903993 s
Iteration 30: 50.4369061132893 s
Iteration 31: 50.580226726830006 s
Iteration 32: 51.1291768765077 s
Iteration 33: 50.789773155003786 s
Iteration 34: 51.71464090049267 s
Iteration 35: 52.08399578463286 s
Iteration 36: 51.891977227292955 s
Iteration 37: 52.60300927516073 s
Iteration 38: 52.43707362283021 s
Iteration 39: 52.783865354023874 s
Iteration 40: 52.99388106353581 s
Iteration 41: 53.49817058816552 s
Iteration 42: 54.08063584193587 s
Iteration 43: 54.18889229558408 s
Iteration 44: 54.30756151396781 s
Iteration 45: 55.30775266326964 s
Iteration 46: 55.22689460404217 s
Iteration 47: 55.468216648325324 s
Iteration 48: 55.86478287447244 s
Iteration 49: 56.34094436466694 s
Iteration 50: 56.599566782824695 s
Iteration 51: 57.090316815301776 s
Iteration 52: 57.20996425580233 s
Iteration 53: 57.69671182334423 s
Iteration 54: 57.65252436604351 s
Iteration 55: 58.189311939291656 s
Iteration 56: 58.884834786877036 s
Iteration 57: 59.061618206091225 s
Iteration 58: 59.1979314154014 s
Iteration 59: 59.47386838309467 s
