Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.60763231385499 s
Iteration 1: 41.62167795095593 s
Iteration 2: 42.23406193964183 s
Iteration 3: 42.6266676960513 s
Iteration 4: 42.87879082933068 s
Iteration 5: 43.36762351542711 s
Iteration 6: 43.88169527426362 s
Iteration 7: 43.96386685781181 s
Iteration 8: 44.270903057418764 s
Iteration 9: 44.7149856435135 s
Iteration 10: 45.05316205881536 s
Iteration 11: 45.14518092107028 s
Iteration 12: 46.03477429691702 s
Iteration 13: 45.854842852801085 s
Iteration 14: 46.133674318902194 s
Iteration 15: 46.42248590104282 s
Iteration 16: 47.23730277642608 s
Iteration 17: 46.911199521273375 s
Iteration 18: 47.38711783848703 s
Iteration 19: 47.63063517585397 s
Iteration 20: 48.35116410907358 s
Iteration 21: 48.841057994402945 s
Iteration 22: 48.861698642373085 s
Iteration 23: 49.02185543254018 s
Iteration 24: 49.501371583901346 s
Iteration 25: 49.936393280513585 s
Iteration 26: 50.04914211202413 s
Iteration 27: 50.34187829308212 s
Iteration 28: 50.815514612942934 s
Iteration 29: 51.113054351881146 s
Iteration 30: 51.23344554193318 s
Iteration 31: 51.823898361064494 s
Iteration 32: 52.42189395427704 s
Iteration 33: 52.427670006640255 s
Iteration 34: 53.55804788786918 s
Iteration 35: 53.092099416069686 s
Iteration 36: 53.20658907946199 s
Iteration 37: 54.07523596286774 s
Iteration 38: 54.498059486970305 s
Iteration 39: 54.732422307133675 s
Iteration 40: 54.98135474976152 s
Iteration 41: 54.9624646268785 s
Iteration 42: 55.43302321061492 s
Iteration 43: 56.035342399030924 s
Iteration 44: 56.08517929073423 s
Iteration 45: 56.362584500573575 s
Iteration 46: 56.823830815032125 s
Iteration 47: 56.77092723175883 s
Iteration 48: 57.454590481705964 s
Iteration 49: 57.7423860412091 s
Iteration 50: 57.80405651777983 s
Iteration 51: 58.606916308403015 s
Iteration 52: 59.25941879488528 s
Iteration 53: 59.16385246813297 s
Iteration 54: 59.502813370898366 s
Iteration 55: 60.1903200885281 s
Iteration 56: 60.07301783747971 s
Iteration 57: 60.30590050853789 s
Iteration 58: 61.16604135930538 s
Iteration 59: 61.1361919939518 s
