Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.56890352535993 s
Iteration 1: 40.907328453846276 s
Iteration 2: 41.389818308874965 s
Iteration 3: 41.738019538111985 s
Iteration 4: 42.044835552573204 s
Iteration 5: 42.37442967668176 s
Iteration 6: 42.67086957488209 s
Iteration 7: 42.957612411119044 s
Iteration 8: 43.04552253894508 s
Iteration 9: 43.60864004679024 s
Iteration 10: 43.80947079323232 s
Iteration 11: 44.183917976915836 s
Iteration 12: 45.05606842972338 s
Iteration 13: 45.11244829930365 s
Iteration 14: 44.910390654578805 s
Iteration 15: 45.77490381896496 s
Iteration 16: 45.722151540219784 s
Iteration 17: 46.135288587771356 s
Iteration 18: 46.269505297765136 s
Iteration 19: 46.95114228222519 s
Iteration 20: 46.95701329316944 s
Iteration 21: 47.697273798286915 s
Iteration 22: 48.17253225669265 s
Iteration 23: 48.145861024968326 s
Iteration 24: 48.58059848099947 s
Iteration 25: 48.914047449827194 s
Iteration 26: 49.144500381313264 s
Iteration 27: 49.91118449065834 s
Iteration 28: 50.01531435456127 s
Iteration 29: 50.43289236351848 s
Iteration 30: 50.53324019256979 s
Iteration 31: 51.00650942977518 s
Iteration 32: 51.61222215555608 s
Iteration 33: 51.56416026875377 s
Iteration 34: 51.70605356991291 s
Iteration 35: 52.26460544858128 s
Iteration 36: 52.44366715569049 s
Iteration 37: 52.98131708800793 s
Iteration 38: 53.07070601545274 s
Iteration 39: 53.57423435058445 s
Iteration 40: 54.008360758423805 s
Iteration 41: 54.5100527619943 s
Iteration 42: 54.535669861361384 s
Iteration 43: 55.05019161757082 s
Iteration 44: 55.24358530994505 s
Iteration 45: 55.78583564423025 s
Iteration 46: 55.862238228321075 s
Iteration 47: 56.09435737133026 s
Iteration 48: 56.37512121349573 s
Iteration 49: 57.431855897419155 s
Iteration 50: 56.83245437871665 s
Iteration 51: 57.556902029551566 s
Iteration 52: 57.809976869262755 s
Iteration 53: 58.46890500653535 s
Iteration 54: 58.38806315604597 s
Iteration 55: 59.22834692429751 s
Iteration 56: 59.34607192873955 s
Iteration 57: 59.47983467113227 s
Iteration 58: 60.31489981524646 s
Iteration 59: 60.226518262177706 s
