Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.75544048193842 s
Iteration 1: 40.89390726853162 s
Iteration 2: 41.18813714385033 s
Iteration 3: 41.79222490172833 s
Iteration 4: 42.029730522073805 s
Iteration 5: 42.632563741877675 s
Iteration 6: 42.726231303066015 s
Iteration 7: 43.01598698925227 s
Iteration 8: 43.19837343133986 s
Iteration 9: 43.61257370468229 s
Iteration 10: 44.318569149822 s
Iteration 11: 44.94059424754232 s
Iteration 12: 44.50714999437332 s
Iteration 13: 45.27839525975287 s
Iteration 14: 45.49923836067319 s
Iteration 15: 45.90498040243983 s
Iteration 16: 46.3331945091486 s
Iteration 17: 45.97626717481762 s
Iteration 18: 46.711082331836224 s
Iteration 19: 46.88593382295221 s
Iteration 20: 47.41495860926807 s
Iteration 21: 47.917444814927876 s
Iteration 22: 47.72738398332149 s
Iteration 23: 48.61795602180064 s
Iteration 24: 49.275324448011816 s
Iteration 25: 48.768679773435 s
Iteration 26: 49.13976111635566 s
Iteration 27: 49.61913594696671 s
Iteration 28: 50.38505568820983 s
Iteration 29: 50.97671873681247 s
Iteration 30: 50.45916497241706 s
Iteration 31: 50.90812537353486 s
Iteration 32: 51.53894027043134 s
Iteration 33: 51.70212433766574 s
Iteration 34: 51.759506086818874 s
Iteration 35: 52.44525719899684 s
Iteration 36: 52.66103225201368 s
Iteration 37: 53.183804667554796 s
Iteration 38: 53.313735333271325 s
Iteration 39: 53.88604391552508 s
Iteration 40: 53.61967180855572 s
Iteration 41: 54.55544388387352 s
Iteration 42: 54.37700975034386 s
Iteration 43: 54.98334484733641 s
Iteration 44: 55.31564680766314 s
Iteration 45: 56.053013663738966 s
Iteration 46: 55.93627094849944 s
Iteration 47: 56.306565321050584 s
Iteration 48: 56.82964239176363 s
Iteration 49: 56.98041648231447 s
Iteration 50: 57.06224239990115 s
Iteration 51: 57.80630190856755 s
Iteration 52: 58.31889413110912 s
Iteration 53: 58.11125675030053 s
Iteration 54: 58.56654782034457 s
Iteration 55: 58.897632049396634 s
Iteration 56: 60.085285721346736 s
Iteration 57: 59.66538657899946 s
Iteration 58: 59.66001481004059 s
Iteration 59: 59.66970437951386 s
