Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.535309615544975 s
Iteration 1: 41.33232466876507 s
Iteration 2: 41.674272287636995 s
Iteration 3: 41.747236299328506 s
Iteration 4: 42.17791686113924 s
Iteration 5: 42.60335659980774 s
Iteration 6: 42.54600625112653 s
Iteration 7: 43.08562753722072 s
Iteration 8: 43.47588853724301 s
Iteration 9: 43.70463540870696 s
Iteration 10: 44.583245866931975 s
Iteration 11: 44.620814812369645 s
Iteration 12: 44.88203451316804 s
Iteration 13: 45.177569987252355 s
Iteration 14: 45.603694387711585 s
Iteration 15: 45.690915749408305 s
Iteration 16: 46.84635739773512 s
Iteration 17: 46.879839156754315 s
Iteration 18: 47.47931082174182 s
Iteration 19: 47.02904550079256 s
Iteration 20: 47.35725863836706 s
Iteration 21: 47.93795235268772 s
Iteration 22: 47.971159039996564 s
Iteration 23: 48.12157399673015 s
Iteration 24: 48.74287382885814 s
Iteration 25: 48.95312651898712 s
Iteration 26: 49.407525981776416 s
Iteration 27: 49.87006164435297 s
Iteration 28: 49.98570995591581 s
Iteration 29: 50.54829406738281 s
Iteration 30: 50.863508677110076 s
Iteration 31: 51.238281718455255 s
Iteration 32: 51.632022337056696 s
Iteration 33: 51.77656988799572 s
Iteration 34: 51.86341468896717 s
Iteration 35: 52.41095747612417 s
Iteration 36: 52.43767439480871 s
Iteration 37: 53.351108466275036 s
Iteration 38: 53.194346914067864 s
Iteration 39: 53.65439280681312 s
Iteration 40: 54.072678796947 s
Iteration 41: 54.71047918498516 s
Iteration 42: 54.69321700185537 s
Iteration 43: 54.81755071040243 s
Iteration 44: 55.78418671246618 s
Iteration 45: 56.045170057564974 s
Iteration 46: 55.87530948687345 s
Iteration 47: 56.392572624608874 s
Iteration 48: 56.38051174860448 s
Iteration 49: 57.03899559751153 s
Iteration 50: 57.153894507326186 s
Iteration 51: 57.664867635816336 s
Iteration 52: 58.04705477785319 s
Iteration 53: 58.163884029723704 s
Iteration 54: 58.79408024903387 s
Iteration 55: 58.682511133141816 s
Iteration 56: 58.827204855158925 s
Iteration 57: 59.72510885633528 s
Iteration 58: 59.890094704926014 s
Iteration 59: 60.40020544268191 s
