Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.50374451093376 s
Iteration 1: 41.00361683871597 s
Iteration 2: 41.20851494651288 s
Iteration 3: 41.759583588689566 s
Iteration 4: 41.90481508336961 s
Iteration 5: 42.10674349591136 s
Iteration 6: 42.860740643925965 s
Iteration 7: 42.806728524155915 s
Iteration 8: 43.43412676639855 s
Iteration 9: 43.33764914236963 s
Iteration 10: 43.58533613476902 s
Iteration 11: 43.79516532458365 s
Iteration 12: 44.548537163063884 s
Iteration 13: 44.93977240193635 s
Iteration 14: 45.281467804685235 s
Iteration 15: 45.44728337880224 s
Iteration 16: 45.9616618398577 s
Iteration 17: 45.931763742119074 s
Iteration 18: 46.443030453287065 s
Iteration 19: 46.493790317326784 s
Iteration 20: 46.94740338623524 s
Iteration 21: 47.50753500126302 s
Iteration 22: 47.745961223728955 s
Iteration 23: 48.095593525096774 s
Iteration 24: 48.904514404945076 s
Iteration 25: 48.951371419243515 s
Iteration 26: 49.15418576914817 s
Iteration 27: 49.49103253334761 s
Iteration 28: 49.630134612321854 s
Iteration 29: 50.816353616304696 s
Iteration 30: 50.35740676615387 s
Iteration 31: 50.4749738490209 s
Iteration 32: 50.91675772983581 s
Iteration 33: 51.394985020160675 s
Iteration 34: 51.59028912521899 s
Iteration 35: 52.09509447403252 s
Iteration 36: 52.26345261186361 s
Iteration 37: 52.803285704925656 s
Iteration 38: 53.238420424982905 s
Iteration 39: 53.558208007365465 s
Iteration 40: 53.99732801876962 s
Iteration 41: 54.05017660185695 s
Iteration 42: 54.57385163754225 s
Iteration 43: 55.03206576779485 s
Iteration 44: 54.89640445634723 s
Iteration 45: 55.3306011967361 s
Iteration 46: 55.64027275610715 s
Iteration 47: 55.851941572502255 s
Iteration 48: 56.75560593698174 s
Iteration 49: 56.98278668988496 s
Iteration 50: 56.78264658898115 s
Iteration 51: 57.3828190471977 s
Iteration 52: 57.783883712254465 s
Iteration 53: 58.11426618229598 s
Iteration 54: 58.42194720264524 s
Iteration 55: 58.619558120146394 s
Iteration 56: 59.242207892239094 s
Iteration 57: 59.77530552633107 s
Iteration 58: 60.04192607104778 s
Iteration 59: 59.827328755520284 s
