Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.813876760192215 s
Iteration 1: 41.4298461349681 s
Iteration 2: 42.08228705544025 s
Iteration 3: 42.695543128065765 s
Iteration 4: 42.862440168857574 s
Iteration 5: 42.95900918636471 s
Iteration 6: 43.562233824282885 s
Iteration 7: 43.59176168683916 s
Iteration 8: 44.146774139255285 s
Iteration 9: 44.40007251687348 s
Iteration 10: 44.52089787553996 s
Iteration 11: 45.234639167785645 s
Iteration 12: 45.427130771800876 s
Iteration 13: 45.952339046634734 s
Iteration 14: 45.98212068434805 s
Iteration 15: 46.503894361667335 s
Iteration 16: 46.40140710491687 s
Iteration 17: 47.392263866961 s
Iteration 18: 47.25491783861071 s
Iteration 19: 47.37662344798446 s
Iteration 20: 48.18868933338672 s
Iteration 21: 48.20204110164195 s
Iteration 22: 48.55511473771185 s
Iteration 23: 48.64666477032006 s
Iteration 24: 49.17602764442563 s
Iteration 25: 49.53931861650199 s
Iteration 26: 50.2602488482371 s
Iteration 27: 50.79817260801792 s
Iteration 28: 51.32660559564829 s
Iteration 29: 51.37219932116568 s
Iteration 30: 51.336236209608614 s
Iteration 31: 51.48276131693274 s
Iteration 32: 51.77134361863136 s
Iteration 33: 52.027173075824976 s
Iteration 34: 52.927930559031665 s
Iteration 35: 53.1687049837783 s
Iteration 36: 53.498288594186306 s
Iteration 37: 53.739581380970776 s
Iteration 38: 54.03418412618339 s
Iteration 39: 54.3788847848773 s
Iteration 40: 54.3819668488577 s
Iteration 41: 54.91673165932298 s
Iteration 42: 55.23219360038638 s
Iteration 43: 55.789077940396965 s
Iteration 44: 56.13218009471893 s
Iteration 45: 56.89900672156364 s
Iteration 46: 57.63352014310658 s
Iteration 47: 56.74119818769395 s
Iteration 48: 57.226253028959036 s
Iteration 49: 57.43999760597944 s
Iteration 50: 57.96118700411171 s
Iteration 51: 58.46568545047194 s
Iteration 52: 58.65543299354613 s
Iteration 53: 59.1631471645087 s
Iteration 54: 59.38331186026335 s
Iteration 55: 59.48025646340102 s
Iteration 56: 59.73986982461065 s
Iteration 57: 60.140032154507935 s
Iteration 58: 60.4733263971284 s
Iteration 59: 60.87940500024706 s
