Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.520728182047606 s
Iteration 1: 40.03555650264025 s
Iteration 2: 40.67170126456767 s
Iteration 3: 40.88603850919753 s
Iteration 4: 41.13837592303753 s
Iteration 5: 41.49516229983419 s
Iteration 6: 41.72791703697294 s
Iteration 7: 41.848282617516816 s
Iteration 8: 42.184006314724684 s
Iteration 9: 42.56852767802775 s
Iteration 10: 42.941571010276675 s
Iteration 11: 43.195575864985585 s
Iteration 12: 43.520772392861545 s
Iteration 13: 44.053770140744746 s
Iteration 14: 44.3099744329229 s
Iteration 15: 44.95843471866101 s
Iteration 16: 44.816631780937314 s
Iteration 17: 45.49727571569383 s
Iteration 18: 45.61668608430773 s
Iteration 19: 45.99805190321058 s
Iteration 20: 46.45733736176044 s
Iteration 21: 46.733853029087186 s
Iteration 22: 46.97256578784436 s
Iteration 23: 47.66134330071509 s
Iteration 24: 47.47244889289141 s
Iteration 25: 48.54259585775435 s
Iteration 26: 48.231907091103494 s
Iteration 27: 48.7299262592569 s
Iteration 28: 48.934627482667565 s
Iteration 29: 49.47075398731977 s
Iteration 30: 49.752765850163996 s
Iteration 31: 49.936235785484314 s
Iteration 32: 50.26648555230349 s
Iteration 33: 50.43040466494858 s
Iteration 34: 50.82408303394914 s
Iteration 35: 52.456407682038844 s
Iteration 36: 51.49168303143233 s
Iteration 37: 51.9864513752982 s
Iteration 38: 52.37514454033226 s
Iteration 39: 52.551114317029715 s
Iteration 40: 52.95535284373909 s
Iteration 41: 53.18093295302242 s
Iteration 42: 53.616031107492745 s
Iteration 43: 53.73714389745146 s
Iteration 44: 54.212316662073135 s
Iteration 45: 54.23284990899265 s
Iteration 46: 54.85269846022129 s
Iteration 47: 55.29109649825841 s
Iteration 48: 55.51231932081282 s
Iteration 49: 56.016415788792074 s
Iteration 50: 56.16878800094128 s
Iteration 51: 56.59231768734753 s
Iteration 52: 56.94567156303674 s
Iteration 53: 57.03453253209591 s
Iteration 54: 57.11312248092145 s
Iteration 55: 57.78178915474564 s
Iteration 56: 57.75741441641003 s
Iteration 57: 58.36692616343498 s
Iteration 58: 59.158742532134056 s
Iteration 59: 59.051464102230966 s
