Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.50617698393762 s
Iteration 1: 41.30188330542296 s
Iteration 2: 41.39386860653758 s
Iteration 3: 41.53229438327253 s
Iteration 4: 41.958295312710106 s
Iteration 5: 42.692749292589724 s
Iteration 6: 42.9244668064639 s
Iteration 7: 43.27024930436164 s
Iteration 8: 43.541516373865306 s
Iteration 9: 44.11369072832167 s
Iteration 10: 44.70116358157247 s
Iteration 11: 44.30447586067021 s
Iteration 12: 45.4024548381567 s
Iteration 13: 45.168886851519346 s
Iteration 14: 45.4040652345866 s
Iteration 15: 45.94174902420491 s
Iteration 16: 45.975500480271876 s
Iteration 17: 46.28906135261059 s
Iteration 18: 47.02878121752292 s
Iteration 19: 47.007681023329496 s
Iteration 20: 47.345262102782726 s
Iteration 21: 47.60764678288251 s
Iteration 22: 48.26258558128029 s
Iteration 23: 48.162175172008574 s
Iteration 24: 48.58531889691949 s
Iteration 25: 48.8784213680774 s
Iteration 26: 49.34229956008494 s
Iteration 27: 49.45159618649632 s
Iteration 28: 49.9107076311484 s
Iteration 29: 50.54664320126176 s
Iteration 30: 50.69788203947246 s
Iteration 31: 50.93476337008178 s
Iteration 32: 51.20343741308898 s
Iteration 33: 51.6741031659767 s
Iteration 34: 51.68774268403649 s
Iteration 35: 52.490730601362884 s
Iteration 36: 52.33960712514818 s
Iteration 37: 52.74732663296163 s
Iteration 38: 53.274868176318705 s
Iteration 39: 53.764357787556946 s
Iteration 40: 53.90366058703512 s
Iteration 41: 54.790090021677315 s
Iteration 42: 54.8544225692749 s
Iteration 43: 55.00322837289423 s
Iteration 44: 55.397205918096006 s
Iteration 45: 56.90763464104384 s
Iteration 46: 56.42178006004542 s
Iteration 47: 56.83582194894552 s
Iteration 48: 56.44149308092892 s
Iteration 49: 57.805470204912126 s
Iteration 50: 57.496693689376116 s
Iteration 51: 57.81103002373129 s
Iteration 52: 58.121632574126124 s
Iteration 53: 58.19833288900554 s
Iteration 54: 58.68420810718089 s
Iteration 55: 60.09038462024182 s
Iteration 56: 59.59378292784095 s
Iteration 57: 59.23272379487753 s
Iteration 58: 59.601748732849956 s
Iteration 59: 60.036291093565524 s
