Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.66768970526755 s
Iteration 1: 40.513161609880626 s
Iteration 2: 40.67755130678415 s
Iteration 3: 41.19862405396998 s
Iteration 4: 41.41939615830779 s
Iteration 5: 42.02418849803507 s
Iteration 6: 41.739873971790075 s
Iteration 7: 43.16600451245904 s
Iteration 8: 43.0382924368605 s
Iteration 9: 42.790389033034444 s
Iteration 10: 43.297389960847795 s
Iteration 11: 43.82005067542195 s
Iteration 12: 43.850616863928735 s
Iteration 13: 44.31795602571219 s
Iteration 14: 44.732119381427765 s
Iteration 15: 45.18104841187596 s
Iteration 16: 45.72609785851091 s
Iteration 17: 45.72388001810759 s
Iteration 18: 46.03229121398181 s
Iteration 19: 46.81536633335054 s
Iteration 20: 46.599301538430154 s
Iteration 21: 47.121083891019225 s
Iteration 22: 47.48678227700293 s
Iteration 23: 47.76432408206165 s
Iteration 24: 48.147401665337384 s
Iteration 25: 48.575831049121916 s
Iteration 26: 49.34242658223957 s
Iteration 27: 49.292535588145256 s
Iteration 28: 49.791696701198816 s
Iteration 29: 49.75033862981945 s
Iteration 30: 50.19271776732057 s
Iteration 31: 50.68309220671654 s
Iteration 32: 50.696076462976635 s
Iteration 33: 51.41216317657381 s
Iteration 34: 51.80033734161407 s
Iteration 35: 51.553073942661285 s
Iteration 36: 51.98301268555224 s
Iteration 37: 51.98737842775881 s
Iteration 38: 52.61149803735316 s
Iteration 39: 52.74426093418151 s
Iteration 40: 53.50368553586304 s
Iteration 41: 53.347979597747326 s
Iteration 42: 54.30598786845803 s
Iteration 43: 54.13374599814415 s
Iteration 44: 55.04572790488601 s
Iteration 45: 54.87899884302169 s
Iteration 46: 55.414070011116564 s
Iteration 47: 55.5565002001822 s
Iteration 48: 56.25158691033721 s
Iteration 49: 56.61280628852546 s
Iteration 50: 56.858617486432195 s
Iteration 51: 57.688862167298794 s
Iteration 52: 57.88421742897481 s
Iteration 53: 57.858090723864734 s
Iteration 54: 57.962874591350555 s
Iteration 55: 58.422354742884636 s
Iteration 56: 58.87125436309725 s
Iteration 57: 59.290684808045626 s
Iteration 58: 60.57583346776664 s
Iteration 59: 59.64445116836578 s
