Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.59801936056465 s
Iteration 1: 40.962146531790495 s
Iteration 2: 41.14473941270262 s
Iteration 3: 41.577836076729 s
Iteration 4: 42.0698227500543 s
Iteration 5: 42.33617595117539 s
Iteration 6: 42.499680794775486 s
Iteration 7: 42.93701468128711 s
Iteration 8: 42.994823212735355 s
Iteration 9: 43.31151503883302 s
Iteration 10: 43.759212899021804 s
Iteration 11: 44.1328361062333 s
Iteration 12: 44.273874036967754 s
Iteration 13: 44.928055359981954 s
Iteration 14: 45.26109181996435 s
Iteration 15: 45.36041078995913 s
Iteration 16: 45.957415875047445 s
Iteration 17: 46.679196927696466 s
Iteration 18: 46.52182977460325 s
Iteration 19: 46.70957674924284 s
Iteration 20: 46.958003864623606 s
Iteration 21: 47.62859118357301 s
Iteration 22: 47.69385753199458 s
Iteration 23: 48.27416010107845 s
Iteration 24: 48.448538362048566 s
Iteration 25: 48.93185267969966 s
Iteration 26: 48.98535372316837 s
Iteration 27: 50.93155292607844 s
Iteration 28: 49.77268700674176 s
Iteration 29: 50.175282910466194 s
Iteration 30: 50.651949972845614 s
Iteration 31: 50.91196904890239 s
Iteration 32: 51.40296322572976 s
Iteration 33: 51.45330662839115 s
Iteration 34: 51.84522188920528 s
Iteration 35: 52.20539367105812 s
Iteration 36: 52.39024821296334 s
Iteration 37: 52.96471700258553 s
Iteration 38: 53.20264795795083 s
Iteration 39: 53.634780433028936 s
Iteration 40: 53.63280121516436 s
Iteration 41: 54.517530899494886 s
Iteration 42: 54.399562668055296 s
Iteration 43: 55.068094733171165 s
Iteration 44: 54.99370043724775 s
Iteration 45: 55.60584613773972 s
Iteration 46: 55.49304253235459 s
Iteration 47: 56.05031337402761 s
Iteration 48: 57.13872190006077 s
Iteration 49: 56.641597707755864 s
Iteration 50: 57.07535551209003 s
Iteration 51: 57.35692521650344 s
Iteration 52: 58.166860275901854 s
Iteration 53: 57.939650879241526 s
Iteration 54: 58.22801347915083 s
Iteration 55: 58.429849369451404 s
Iteration 56: 59.30894389655441 s
Iteration 57: 60.66232978645712 s
Iteration 58: 59.67561354674399 s
Iteration 59: 59.95764510799199 s
