Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.78235258348286 s
Iteration 1: 40.3953517312184 s
Iteration 2: 40.640444613061845 s
Iteration 3: 41.39635454304516 s
Iteration 4: 41.29456599149853 s
Iteration 5: 41.76499866042286 s
Iteration 6: 42.46981242578477 s
Iteration 7: 42.4158392958343 s
Iteration 8: 42.555641007609665 s
Iteration 9: 43.08919916674495 s
Iteration 10: 43.065524195320904 s
Iteration 11: 44.21617931872606 s
Iteration 12: 43.940315060317516 s
Iteration 13: 44.311745966784656 s
Iteration 14: 44.83797580562532 s
Iteration 15: 44.99243173748255 s
Iteration 16: 45.55865172110498 s
Iteration 17: 45.77880817744881 s
Iteration 18: 45.89410536084324 s
Iteration 19: 46.26639218814671 s
Iteration 20: 46.38792474195361 s
Iteration 21: 47.18641986232251 s
Iteration 22: 47.396189886145294 s
Iteration 23: 47.69511543959379 s
Iteration 24: 48.17579288221896 s
Iteration 25: 48.36390053387731 s
Iteration 26: 48.576851181685925 s
Iteration 27: 48.8589950427413 s
Iteration 28: 49.74737525079399 s
Iteration 29: 49.78041906841099 s
Iteration 30: 49.79898130800575 s
Iteration 31: 50.66123949829489 s
Iteration 32: 50.98066370654851 s
Iteration 33: 51.34577473253012 s
Iteration 34: 51.03898516763002 s
Iteration 35: 51.87025485839695 s
Iteration 36: 51.69499449804425 s
Iteration 37: 52.1481275241822 s
Iteration 38: 52.58822248596698 s
Iteration 39: 52.45020802132785 s
Iteration 40: 53.063973696902394 s
Iteration 41: 53.81926329806447 s
Iteration 42: 54.31928065046668 s
Iteration 43: 54.82464230619371 s
Iteration 44: 55.217054300010204 s
Iteration 45: 54.671612423844635 s
Iteration 46: 55.602131923660636 s
Iteration 47: 55.377430711872876 s
Iteration 48: 55.4980847267434 s
Iteration 49: 56.708927921019495 s
Iteration 50: 56.70155950076878 s
Iteration 51: 56.496786719188094 s
Iteration 52: 57.26539003383368 s
Iteration 53: 57.881984611041844 s
Iteration 54: 58.03118141647428 s
Iteration 55: 58.69546770025045 s
Iteration 56: 58.314392099156976 s
Iteration 57: 58.70963987801224 s
Iteration 58: 59.3143564267084 s
Iteration 59: 59.54705820791423 s
