Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.6336827930063 s
Iteration 1: 41.30170804914087 s
Iteration 2: 41.69821535889059 s
Iteration 3: 42.51175120193511 s
Iteration 4: 42.48595089651644 s
Iteration 5: 43.03432551026344 s
Iteration 6: 43.308197299949825 s
Iteration 7: 42.97495528589934 s
Iteration 8: 43.70653303619474 s
Iteration 9: 44.30745745263994 s
Iteration 10: 44.5912205632776 s
Iteration 11: 44.4727171882987 s
Iteration 12: 44.64693323522806 s
Iteration 13: 45.13431357871741 s
Iteration 14: 45.887585539370775 s
Iteration 15: 46.23351722303778 s
Iteration 16: 46.42435131594539 s
Iteration 17: 46.77088628988713 s
Iteration 18: 46.72959269583225 s
Iteration 19: 47.20525474008173 s
Iteration 20: 47.94193460140377 s
Iteration 21: 47.768452814780176 s
Iteration 22: 48.4932495681569 s
Iteration 23: 48.19513847492635 s
Iteration 24: 49.729510091245174 s
Iteration 25: 49.46766750700772 s
Iteration 26: 49.94893243070692 s
Iteration 27: 49.82807253021747 s
Iteration 28: 50.66857667453587 s
Iteration 29: 50.92351545486599 s
Iteration 30: 50.850234045647085 s
Iteration 31: 51.198682345449924 s
Iteration 32: 51.77261222805828 s
Iteration 33: 52.131175187416375 s
Iteration 34: 52.04805916454643 s
Iteration 35: 58.34634152986109 s
Iteration 36: 52.952049997635186 s
Iteration 37: 53.997210077010095 s
Iteration 38: 52.99199440237135 s
Iteration 39: 53.41253186389804 s
Iteration 40: 54.349929231218994 s
Iteration 41: 55.564802029170096 s
Iteration 42: 55.05806647799909 s
Iteration 43: 55.06461638957262 s
Iteration 44: 56.309192072600126 s
Iteration 45: 56.05525005143136 s
Iteration 46: 56.33131449390203 s
Iteration 47: 56.606105763465166 s
Iteration 48: 57.632299463264644 s
Iteration 49: 57.65802147984505 s
Iteration 50: 57.50256910640746 s
Iteration 51: 57.22175391949713 s
Iteration 52: 58.70070335827768 s
Iteration 53: 58.02271683420986 s
Iteration 54: 58.88952157832682 s
Iteration 55: 59.134843254461884 s
Iteration 56: 59.370372095145285 s
Iteration 57: 59.84298613201827 s
Iteration 58: 60.574861289933324 s
Iteration 59: 60.31560394447297 s
