Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.85532745625824 s
Iteration 1: 41.29353106021881 s
Iteration 2: 41.643630617298186 s
Iteration 3: 41.65988421905786 s
Iteration 4: 41.86502259597182 s
Iteration 5: 42.3419721191749 s
Iteration 6: 43.033901035785675 s
Iteration 7: 43.152106386609375 s
Iteration 8: 43.5487424954772 s
Iteration 9: 43.71459824871272 s
Iteration 10: 44.21707145869732 s
Iteration 11: 44.63331643678248 s
Iteration 12: 44.82919541466981 s
Iteration 13: 45.11103217676282 s
Iteration 14: 45.599569691345096 s
Iteration 15: 45.50356337893754 s
Iteration 16: 46.01889154408127 s
Iteration 17: 46.5628467053175 s
Iteration 18: 46.5677165677771 s
Iteration 19: 46.73411239963025 s
Iteration 20: 47.868005531840026 s
Iteration 21: 47.75192981399596 s
Iteration 22: 48.291978252120316 s
Iteration 23: 48.12449028622359 s
Iteration 24: 48.797596795484424 s
Iteration 25: 49.2567836670205 s
Iteration 26: 49.405063829384744 s
Iteration 27: 49.76196929626167 s
Iteration 28: 50.093441306613386 s
Iteration 29: 50.37594619765878 s
Iteration 30: 50.8614036757499 s
Iteration 31: 50.97386606037617 s
Iteration 32: 51.429214088246226 s
Iteration 33: 51.52322804927826 s
Iteration 34: 51.791761895641685 s
Iteration 35: 52.69353712070733 s
Iteration 36: 52.48817465733737 s
Iteration 37: 53.61021233256906 s
Iteration 38: 53.60024850536138 s
Iteration 39: 54.0236047571525 s
Iteration 40: 53.94596442300826 s
Iteration 41: 54.457668392919004 s
Iteration 42: 54.423160932958126 s
Iteration 43: 55.44867310859263 s
Iteration 44: 55.78707987163216 s
Iteration 45: 55.48401246033609 s
Iteration 46: 56.33379151299596 s
Iteration 47: 56.30480735190213 s
Iteration 48: 56.45619521290064 s
Iteration 49: 57.27342733927071 s
Iteration 50: 57.63182745594531 s
Iteration 51: 58.00721885450184 s
Iteration 52: 58.536889996379614 s
Iteration 53: 58.64317126572132 s
Iteration 54: 58.55815628916025 s
Iteration 55: 59.192294591106474 s
Iteration 56: 59.669712321832776 s
Iteration 57: 59.39478213712573 s
Iteration 58: 59.85394456330687 s
Iteration 59: 59.922625698149204 s
