Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.794937470927835 s
Iteration 1: 42.49428746383637 s
Iteration 2: 42.558563630096614 s
Iteration 3: 42.486507709138095 s
Iteration 4: 43.546328065916896 s
Iteration 5: 43.21797367464751 s
Iteration 6: 43.66923013608903 s
Iteration 7: 43.681318265385926 s
Iteration 8: 44.1980320867151 s
Iteration 9: 44.46101857442409 s
Iteration 10: 45.699370694346726 s
Iteration 11: 45.164709840901196 s
Iteration 12: 45.70968705508858 s
Iteration 13: 46.07604760117829 s
Iteration 14: 46.37844189070165 s
Iteration 15: 46.40549745969474 s
Iteration 16: 46.769986419938505 s
Iteration 17: 47.60345024522394 s
Iteration 18: 47.42868661414832 s
Iteration 19: 47.80337968189269 s
Iteration 20: 48.11227545700967 s
Iteration 21: 48.46211078763008 s
Iteration 22: 49.01638181973249 s
Iteration 23: 49.20259006507695 s
Iteration 24: 49.25045569986105 s
Iteration 25: 49.8105022450909 s
Iteration 26: 49.972526527009904 s
Iteration 27: 50.39168705884367 s
Iteration 28: 50.70242627710104 s
Iteration 29: 50.829605909995735 s
Iteration 30: 51.44765966292471 s
Iteration 31: 52.1267053661868 s
Iteration 32: 52.05505478475243 s
Iteration 33: 52.2653471538797 s
Iteration 34: 52.591848568059504 s
Iteration 35: 53.114633430726826 s
Iteration 36: 53.1708147181198 s
Iteration 37: 53.52063237782568 s
Iteration 38: 53.755375928245485 s
Iteration 39: 54.27922437340021 s
Iteration 40: 54.843394978903234 s
Iteration 41: 55.79602596722543 s
Iteration 42: 55.53269720170647 s
Iteration 43: 55.892802567221224 s
Iteration 44: 56.11702274437994 s
Iteration 45: 56.29832005966455 s
Iteration 46: 56.587016467005014 s
Iteration 47: 56.968106229789555 s
Iteration 48: 57.18652180954814 s
Iteration 49: 57.69262418709695 s
Iteration 50: 57.68452893290669 s
Iteration 51: 58.29343184363097 s
Iteration 52: 58.721378710120916 s
Iteration 53: 59.71453035250306 s
Iteration 54: 59.50458427052945 s
Iteration 55: 59.726730873808265 s
Iteration 56: 59.98981245048344 s
Iteration 57: 60.41092591919005 s
Iteration 58: 60.653356864117086 s
Iteration 59: 61.02900449652225 s
