Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.76015339512378 s
Iteration 1: 40.86816476751119 s
Iteration 2: 41.16008722782135 s
Iteration 3: 41.46607815474272 s
Iteration 4: 42.05404086410999 s
Iteration 5: 42.06340975873172 s
Iteration 6: 42.32848651241511 s
Iteration 7: 42.89695297554135 s
Iteration 8: 42.96298462897539 s
Iteration 9: 43.29289705026895 s
Iteration 10: 43.57185717485845 s
Iteration 11: 44.18774650339037 s
Iteration 12: 44.122191158123314 s
Iteration 13: 44.60902437288314 s
Iteration 14: 44.698535073548555 s
Iteration 15: 45.2753147976473 s
Iteration 16: 45.822048240341246 s
Iteration 17: 45.87874859664589 s
Iteration 18: 46.666186198592186 s
Iteration 19: 46.7341381367296 s
Iteration 20: 46.75655282009393 s
Iteration 21: 47.17649163771421 s
Iteration 22: 47.67105265893042 s
Iteration 23: 48.18069852050394 s
Iteration 24: 48.47027564141899 s
Iteration 25: 48.68447257671505 s
Iteration 26: 48.77771415282041 s
Iteration 27: 49.09681381843984 s
Iteration 28: 49.586715335957706 s
Iteration 29: 49.89521238207817 s
Iteration 30: 50.26320137921721 s
Iteration 31: 50.77791426423937 s
Iteration 32: 50.86812693905085 s
Iteration 33: 51.10507108271122 s
Iteration 34: 51.54600697476417 s
Iteration 35: 52.15358185488731 s
Iteration 36: 52.115506139583886 s
Iteration 37: 52.39590859506279 s
Iteration 38: 52.951068453490734 s
Iteration 39: 53.0357407098636 s
Iteration 40: 53.191621255129576 s
Iteration 41: 53.66425324045122 s
Iteration 42: 54.57312642969191 s
Iteration 43: 54.418773085810244 s
Iteration 44: 54.550115902908146 s
Iteration 45: 56.66706161107868 s
Iteration 46: 55.37029794882983 s
Iteration 47: 55.34229938965291 s
Iteration 48: 56.222882486879826 s
Iteration 49: 56.11835548840463 s
Iteration 50: 57.09526964183897 s
Iteration 51: 57.20049103535712 s
Iteration 52: 57.38498075772077 s
Iteration 53: 57.557754419744015 s
Iteration 54: 58.24356565158814 s
Iteration 55: 58.486914506182075 s
Iteration 56: 58.78678986057639 s
Iteration 57: 58.89879257697612 s
Iteration 58: 59.36153590399772 s
Iteration 59: 59.859712284989655 s
