Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.4155853074044 s
Iteration 1: 41.24412689823657 s
Iteration 2: 42.1157825384289 s
Iteration 3: 42.285051218234 s
Iteration 4: 43.031593134626746 s
Iteration 5: 42.429024376906455 s
Iteration 6: 42.89790782891214 s
Iteration 7: 42.95691612083465 s
Iteration 8: 43.49184685293585 s
Iteration 9: 44.24520397745073 s
Iteration 10: 44.36345629580319 s
Iteration 11: 43.9673112090677 s
Iteration 12: 44.90125747397542 s
Iteration 13: 44.89385118149221 s
Iteration 14: 45.89352971408516 s
Iteration 15: 45.89740767609328 s
Iteration 16: 46.24413680844009 s
Iteration 17: 46.90200973302126 s
Iteration 18: 46.68512352090329 s
Iteration 19: 46.85848728194833 s
Iteration 20: 47.732543990015984 s
Iteration 21: 47.91692140046507 s
Iteration 22: 48.55290072131902 s
Iteration 23: 48.597822778858244 s
Iteration 24: 49.164334875531495 s
Iteration 25: 49.432372219860554 s
Iteration 26: 49.35475982353091 s
Iteration 27: 50.34561866428703 s
Iteration 28: 49.63686500955373 s
Iteration 29: 50.185906959697604 s
Iteration 30: 50.73513235710561 s
Iteration 31: 50.70778083894402 s
Iteration 32: 51.82035377062857 s
Iteration 33: 51.824261385947466 s
Iteration 34: 52.63039086572826 s
Iteration 35: 52.227895790711045 s
Iteration 36: 53.5198712432757 s
Iteration 37: 53.79192398395389 s
Iteration 38: 53.30292546749115 s
Iteration 39: 53.94140006415546 s
Iteration 40: 54.60898718982935 s
Iteration 41: 54.37356986571103 s
Iteration 42: 55.33169203810394 s
Iteration 43: 54.841447204351425 s
Iteration 44: 54.923028961755335 s
Iteration 45: 55.86899959202856 s
Iteration 46: 56.353204384446144 s
Iteration 47: 56.03737374395132 s
Iteration 48: 56.62661670241505 s
Iteration 49: 56.7160648945719 s
Iteration 50: 57.08029499929398 s
Iteration 51: 57.620097043924034 s
Iteration 52: 58.14248702302575 s
Iteration 53: 58.15866921469569 s
Iteration 54: 58.60046591144055 s
Iteration 55: 58.85468677524477 s
Iteration 56: 59.00512723624706 s
Iteration 57: 59.81263998616487 s
Iteration 58: 60.40401122998446 s
Iteration 59: 60.40518766827881 s
