Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.57911505922675 s
Iteration 1: 39.58253040164709 s
Iteration 2: 40.15173264499754 s
Iteration 3: 40.131020564585924 s
Iteration 4: 40.63192816916853 s
Iteration 5: 41.03379950206727 s
Iteration 6: 41.05462714564055 s
Iteration 7: 42.112036012113094 s
Iteration 8: 41.85879981704056 s
Iteration 9: 42.730677116662264 s
Iteration 10: 42.58297209069133 s
Iteration 11: 43.2327240165323 s
Iteration 12: 43.23124392423779 s
Iteration 13: 43.84017767757177 s
Iteration 14: 43.951768898405135 s
Iteration 15: 44.17523146234453 s
Iteration 16: 44.564410394988954 s
Iteration 17: 45.04512787889689 s
Iteration 18: 45.07862483616918 s
Iteration 19: 45.594601857475936 s
Iteration 20: 45.743601746857166 s
Iteration 21: 46.38130888529122 s
Iteration 22: 46.18378567136824 s
Iteration 23: 47.27001805976033 s
Iteration 24: 47.61829528026283 s
Iteration 25: 47.80908621288836 s
Iteration 26: 48.08968203421682 s
Iteration 27: 47.98530151601881 s
Iteration 28: 48.66682061832398 s
Iteration 29: 48.81391034461558 s
Iteration 30: 49.069812186062336 s
Iteration 31: 49.6853964170441 s
Iteration 32: 50.83758514653891 s
Iteration 33: 50.42634761892259 s
Iteration 34: 51.039166077040136 s
Iteration 35: 50.63305983040482 s
Iteration 36: 51.28200080059469 s
Iteration 37: 51.540919441729784 s
Iteration 38: 51.621158968657255 s
Iteration 39: 52.23070381768048 s
Iteration 40: 52.63752655033022 s
Iteration 41: 52.99192766472697 s
Iteration 42: 52.94221410341561 s
Iteration 43: 53.51461455319077 s
Iteration 44: 53.69074173644185 s
Iteration 45: 55.2079273564741 s
Iteration 46: 54.57356515340507 s
Iteration 47: 54.41309423837811 s
Iteration 48: 55.06440083216876 s
Iteration 49: 55.572583597153425 s
Iteration 50: 55.82184715010226 s
Iteration 51: 56.05890559591353 s
Iteration 52: 57.42939672060311 s
Iteration 53: 56.9529792657122 s
Iteration 54: 56.998362166807055 s
Iteration 55: 57.52748015616089 s
Iteration 56: 57.44134982302785 s
Iteration 57: 57.950837400741875 s
Iteration 58: 58.4150802930817 s
Iteration 59: 58.564267941750586 s
