Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.60927409026772 s
Iteration 1: 40.167635748162866 s
Iteration 2: 38.38561099488288 s
Iteration 3: 38.8736366648227 s
Iteration 4: 39.112363670021296 s
Iteration 5: 41.38543028011918 s
Iteration 6: 39.53335389960557 s
Iteration 7: 40.05252644978464 s
Iteration 8: 40.14252352435142 s
Iteration 9: 40.67071435973048 s
Iteration 10: 41.77728423662484 s
Iteration 11: 41.65566483512521 s
Iteration 12: 44.01383806113154 s
Iteration 13: 41.969619697891176 s
Iteration 14: 42.383903820067644 s
Iteration 15: 42.73313814215362 s
Iteration 16: 42.754193630069494 s
Iteration 17: 43.114071818999946 s
Iteration 18: 43.5601239008829 s
Iteration 19: 43.9725727615878 s
Iteration 20: 44.82352681364864 s
Iteration 21: 45.00994600355625 s
Iteration 22: 44.72063686046749 s
Iteration 23: 45.40668780170381 s
Iteration 24: 46.27643604390323 s
Iteration 25: 45.98235829081386 s
Iteration 26: 46.608124553225935 s
Iteration 27: 46.93560909759253 s
Iteration 28: 46.69273383449763 s
Iteration 29: 47.175108993425965 s
Iteration 30: 48.547969127073884 s
Iteration 31: 48.70156679023057 s
Iteration 32: 48.26066396199167 s
Iteration 33: 50.80170765146613 s
Iteration 34: 49.46194898150861 s
Iteration 35: 49.35710102226585 s
Iteration 36: 49.7738535227254 s
Iteration 37: 50.065925660543144 s
Iteration 38: 50.06202819943428 s
Iteration 39: 50.80080746579915 s
Iteration 40: 51.08478162903339 s
Iteration 41: 51.59418207034469 s
Iteration 42: 51.60973516386002 s
Iteration 43: 53.91068291477859 s
Iteration 44: 52.67327309213579 s
Iteration 45: 53.05746481195092 s
Iteration 46: 52.80214187502861 s
Iteration 47: 53.07806732598692 s
Iteration 48: 53.5600736355409 s
Iteration 49: 54.403789105825126 s
Iteration 50: 54.124468898400664 s
Iteration 51: 55.42487131804228 s
Iteration 52: 54.73174863494933 s
Iteration 53: 55.19541599601507 s
Iteration 54: 55.5315722450614 s
Iteration 55: 55.85582580976188 s
Iteration 56: 56.523566409014165 s
Iteration 57: 56.85058479104191 s
Iteration 58: 57.804670811630785 s
Iteration 59: 57.37314130924642 s
