Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.797302356921136 s
Iteration 1: 42.13838479388505 s
Iteration 2: 42.154021264985204 s
Iteration 3: 42.399135581217706 s
Iteration 4: 43.14821074716747 s
Iteration 5: 43.227423924952745 s
Iteration 6: 43.53969353809953 s
Iteration 7: 44.02802693285048 s
Iteration 8: 44.77781603485346 s
Iteration 9: 44.81435618456453 s
Iteration 10: 44.862963794730604 s
Iteration 11: 45.22940653003752 s
Iteration 12: 45.58194649312645 s
Iteration 13: 46.006428509019315 s
Iteration 14: 46.17034725472331 s
Iteration 15: 46.55212539155036 s
Iteration 16: 46.92360168136656 s
Iteration 17: 47.2518441490829 s
Iteration 18: 47.63236326444894 s
Iteration 19: 47.748538887128234 s
Iteration 20: 48.09013359807432 s
Iteration 21: 48.64661617949605 s
Iteration 22: 49.373672587797046 s
Iteration 23: 49.140365647152066 s
Iteration 24: 49.59954650141299 s
Iteration 25: 50.16080783307552 s
Iteration 26: 49.95363319758326 s
Iteration 27: 50.43739673495293 s
Iteration 28: 50.611892545595765 s
Iteration 29: 51.126150701195 s
Iteration 30: 51.94355319812894 s
Iteration 31: 51.77686888631433 s
Iteration 32: 52.52850274275988 s
Iteration 33: 52.74449265003204 s
Iteration 34: 53.13008005451411 s
Iteration 35: 53.32481218315661 s
Iteration 36: 53.579578270204365 s
Iteration 37: 54.27390335407108 s
Iteration 38: 54.11639203131199 s
Iteration 39: 54.48352928832173 s
Iteration 40: 55.01865553762764 s
Iteration 41: 55.22464051563293 s
Iteration 42: 55.422009244561195 s
Iteration 43: 55.825517697259784 s
Iteration 44: 56.41091211885214 s
Iteration 45: 56.35287311580032 s
Iteration 46: 57.26147844642401 s
Iteration 47: 57.094528182409704 s
Iteration 48: 57.853596738539636 s
Iteration 49: 58.487247405573726 s
Iteration 50: 58.21100640203804 s
Iteration 51: 58.26990636996925 s
Iteration 52: 58.42460638191551 s
Iteration 53: 58.89587450865656 s
Iteration 54: 58.979681993834674 s
Iteration 55: 59.54202104359865 s
Iteration 56: 59.69316794164479 s
Iteration 57: 60.33672125916928 s
Iteration 58: 61.43052243627608 s
Iteration 59: 61.13521877955645 s
