Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.63257290516049 s
Iteration 1: 39.3424958717078 s
Iteration 2: 39.655077716335654 s
Iteration 3: 40.00034951325506 s
Iteration 4: 40.60951159708202 s
Iteration 5: 40.87871949840337 s
Iteration 6: 40.714381443336606 s
Iteration 7: 41.03807894606143 s
Iteration 8: 41.60110823716968 s
Iteration 9: 42.06180611625314 s
Iteration 10: 42.8990613380447 s
Iteration 11: 42.90923803113401 s
Iteration 12: 42.80338872876018 s
Iteration 13: 43.29570208117366 s
Iteration 14: 43.71424469165504 s
Iteration 15: 44.72530021518469 s
Iteration 16: 44.104972310364246 s
Iteration 17: 44.40227345377207 s
Iteration 18: 45.05066197924316 s
Iteration 19: 45.20634953584522 s
Iteration 20: 45.540929042734206 s
Iteration 21: 46.02271946147084 s
Iteration 22: 46.67533791437745 s
Iteration 23: 46.79859494790435 s
Iteration 24: 47.27744669932872 s
Iteration 25: 47.34133826289326 s
Iteration 26: 47.629457641392946 s
Iteration 27: 48.118244673125446 s
Iteration 28: 49.08505003619939 s
Iteration 29: 48.85137576702982 s
Iteration 30: 48.94444551784545 s
Iteration 31: 49.250538292340934 s
Iteration 32: 49.44673197623342 s
Iteration 33: 50.15031567122787 s
Iteration 34: 50.05211372766644 s
Iteration 35: 50.562959637492895 s
Iteration 36: 50.75731121376157 s
Iteration 37: 51.21062498539686 s
Iteration 38: 51.299946011044085 s
Iteration 39: 52.27647863700986 s
Iteration 40: 52.00468779541552 s
Iteration 41: 52.62256380729377 s
Iteration 42: 53.12664774246514 s
Iteration 43: 53.22165792249143 s
Iteration 44: 54.13784460071474 s
Iteration 45: 53.73046164307743 s
Iteration 46: 53.936134901829064 s
Iteration 47: 54.393940140493214 s
Iteration 48: 54.60249009914696 s
Iteration 49: 55.512228918261826 s
Iteration 50: 55.46849945932627 s
Iteration 51: 55.75983588118106 s
Iteration 52: 56.40883736778051 s
Iteration 53: 56.52247676346451 s
Iteration 54: 56.624834179878235 s
Iteration 55: 56.87463643029332 s
Iteration 56: 57.57257870770991 s
Iteration 57: 58.14668752811849 s
Iteration 58: 58.29301105067134 s
Iteration 59: 59.49438308458775 s
