Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.20842965692282 s
Iteration 1: 40.966736500151455 s
Iteration 2: 40.42811824101955 s
Iteration 3: 40.655209503136575 s
Iteration 4: 40.898180175572634 s
Iteration 5: 41.340457011945546 s
Iteration 6: 41.69632331188768 s
Iteration 7: 42.42167117726058 s
Iteration 8: 42.64469079580158 s
Iteration 9: 42.73652555141598 s
Iteration 10: 43.04144968930632 s
Iteration 11: 43.472585960291326 s
Iteration 12: 43.91892294306308 s
Iteration 13: 44.00610444508493 s
Iteration 14: 44.62700649816543 s
Iteration 15: 44.91858822572976 s
Iteration 16: 44.93121642433107 s
Iteration 17: 45.375684440135956 s
Iteration 18: 45.74352883733809 s
Iteration 19: 46.047989934682846 s
Iteration 20: 46.49488981440663 s
Iteration 21: 46.42231586948037 s
Iteration 22: 47.15704109240323 s
Iteration 23: 47.400596120394766 s
Iteration 24: 47.89676727168262 s
Iteration 25: 48.06230331398547 s
Iteration 26: 48.27914260420948 s
Iteration 27: 48.79738251492381 s
Iteration 28: 49.05258132237941 s
Iteration 29: 49.369322741404176 s
Iteration 30: 49.73547885194421 s
Iteration 31: 50.100271340459585 s
Iteration 32: 49.970640206709504 s
Iteration 33: 50.356275368481874 s
Iteration 34: 51.36467613931745 s
Iteration 35: 51.8955565514043 s
Iteration 36: 52.03461067285389 s
Iteration 37: 51.7620176654309 s
Iteration 38: 52.332062255591154 s
Iteration 39: 53.52187311183661 s
Iteration 40: 53.128819330595434 s
Iteration 41: 53.8097574012354 s
Iteration 42: 53.74784819222987 s
Iteration 43: 54.138152559287846 s
Iteration 44: 54.022613923065364 s
Iteration 45: 54.66236339882016 s
Iteration 46: 55.04184161499143 s
Iteration 47: 55.048453237861395 s
Iteration 48: 55.32738096173853 s
Iteration 49: 55.58336418122053 s
Iteration 50: 56.26196407619864 s
Iteration 51: 57.142063688486814 s
Iteration 52: 56.97410794720054 s
Iteration 53: 56.978680805303156 s
Iteration 54: 57.738791819661856 s
Iteration 55: 57.88898246176541 s
Iteration 56: 58.1481101885438 s
Iteration 57: 58.43497875984758 s
Iteration 58: 58.48211383167654 s
Iteration 59: 59.163693783804774 s
