Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.69355520233512 s
Iteration 1: 41.73037345148623 s
Iteration 2: 41.96148672886193 s
Iteration 3: 41.86039194278419 s
Iteration 4: 42.228442125953734 s
Iteration 5: 42.52561256941408 s
Iteration 6: 43.07206735480577 s
Iteration 7: 42.968790541402996 s
Iteration 8: 43.50290133897215 s
Iteration 9: 43.957451628521085 s
Iteration 10: 44.116751548834145 s
Iteration 11: 44.258131069131196 s
Iteration 12: 44.875382860191166 s
Iteration 13: 44.78749177325517 s
Iteration 14: 45.967466560192406 s
Iteration 15: 45.95027892291546 s
Iteration 16: 46.25252781342715 s
Iteration 17: 46.73809927050024 s
Iteration 18: 46.81695938296616 s
Iteration 19: 46.75313974451274 s
Iteration 20: 47.63294175174087 s
Iteration 21: 48.24939041864127 s
Iteration 22: 48.29499167203903 s
Iteration 23: 48.81206235382706 s
Iteration 24: 48.94823533948511 s
Iteration 25: 49.03104434441775 s
Iteration 26: 49.20199566334486 s
Iteration 27: 49.86053038202226 s
Iteration 28: 49.955795004963875 s
Iteration 29: 50.54787126928568 s
Iteration 30: 50.71523773204535 s
Iteration 31: 51.58638345543295 s
Iteration 32: 51.68098836299032 s
Iteration 33: 51.63854152429849 s
Iteration 34: 52.02255643811077 s
Iteration 35: 52.50138976983726 s
Iteration 36: 52.88188466243446 s
Iteration 37: 53.1832279143855 s
Iteration 38: 53.75336193945259 s
Iteration 39: 54.93589706532657 s
Iteration 40: 54.28182602021843 s
Iteration 41: 54.17597914300859 s
Iteration 42: 55.462999161332846 s
Iteration 43: 54.75380954798311 s
Iteration 44: 56.00143894832581 s
Iteration 45: 55.55619487911463 s
Iteration 46: 55.54810647107661 s
Iteration 47: 56.27674472052604 s
Iteration 48: 56.9390631634742 s
Iteration 49: 57.49026134144515 s
Iteration 50: 57.75343062542379 s
Iteration 51: 57.81411406584084 s
Iteration 52: 58.07085599936545 s
Iteration 53: 58.72544736787677 s
Iteration 54: 60.836872819811106 s
Iteration 55: 59.19050666689873 s
Iteration 56: 59.6050377972424 s
Iteration 57: 59.721179688349366 s
Iteration 58: 59.561515444889665 s
Iteration 59: 60.59433448687196 s
