Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.62415127269924 s
Iteration 1: 40.41119298059493 s
Iteration 2: 40.804610973224044 s
Iteration 3: 41.40591805893928 s
Iteration 4: 41.57653246447444 s
Iteration 5: 42.13192856963724 s
Iteration 6: 41.633843838237226 s
Iteration 7: 42.719756311737 s
Iteration 8: 42.60389495268464 s
Iteration 9: 43.35288855899125 s
Iteration 10: 43.3350030798465 s
Iteration 11: 44.26592241972685 s
Iteration 12: 44.370668028481305 s
Iteration 13: 44.96579489018768 s
Iteration 14: 45.10861928202212 s
Iteration 15: 45.460208643227816 s
Iteration 16: 45.36747203487903 s
Iteration 17: 46.75529076810926 s
Iteration 18: 46.510353956371546 s
Iteration 19: 46.73216962907463 s
Iteration 20: 46.80968207679689 s
Iteration 21: 47.423177080228925 s
Iteration 22: 47.625369722023606 s
Iteration 23: 48.50326088536531 s
Iteration 24: 48.4244182780385 s
Iteration 25: 48.78425862081349 s
Iteration 26: 49.01461901329458 s
Iteration 27: 50.25286327954382 s
Iteration 28: 49.094786864705384 s
Iteration 29: 49.892897876910865 s
Iteration 30: 50.3730198033154 s
Iteration 31: 50.60256165359169 s
Iteration 32: 51.22831693198532 s
Iteration 33: 50.61779903899878 s
Iteration 34: 51.24058624450117 s
Iteration 35: 51.851826273836195 s
Iteration 36: 52.07805680856109 s
Iteration 37: 52.39737402275205 s
Iteration 38: 53.47327371779829 s
Iteration 39: 53.11130719911307 s
Iteration 40: 53.99951985664666 s
Iteration 41: 54.588655951432884 s
Iteration 42: 54.34550458565354 s
Iteration 43: 54.50259277224541 s
Iteration 44: 54.646191496402025 s
Iteration 45: 55.45977689884603 s
Iteration 46: 56.1772078666836 s
Iteration 47: 56.089940895326436 s
Iteration 48: 55.90135003160685 s
Iteration 49: 56.235169909894466 s
Iteration 50: 56.48773173894733 s
Iteration 51: 58.19092691037804 s
Iteration 52: 57.462076301686466 s
Iteration 53: 58.08056675642729 s
Iteration 54: 58.37982460670173 s
Iteration 55: 58.90375592093915 s
Iteration 56: 58.4856638815254 s
Iteration 57: 58.993547501042485 s
Iteration 58: 59.34844579920173 s
Iteration 59: 59.502425372600555 s
