Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.93799935746938 s
Iteration 1: 40.971577409654856 s
Iteration 2: 41.29603748302907 s
Iteration 3: 42.022676415741444 s
Iteration 4: 42.09214356727898 s
Iteration 5: 42.859567432664335 s
Iteration 6: 42.5731981927529 s
Iteration 7: 42.95579898823053 s
Iteration 8: 43.0544421793893 s
Iteration 9: 43.40409429837018 s
Iteration 10: 43.81370167713612 s
Iteration 11: 44.56593631953001 s
Iteration 12: 44.700088921003044 s
Iteration 13: 44.99444412905723 s
Iteration 14: 45.15504023246467 s
Iteration 15: 46.40754272323102 s
Iteration 16: 46.190667036920786 s
Iteration 17: 46.062068805098534 s
Iteration 18: 47.24255041126162 s
Iteration 19: 46.9654343361035 s
Iteration 20: 47.244927652180195 s
Iteration 21: 48.21460575517267 s
Iteration 22: 48.32160413451493 s
Iteration 23: 48.47633383702487 s
Iteration 24: 48.71507011633366 s
Iteration 25: 48.63322001043707 s
Iteration 26: 49.41901414748281 s
Iteration 27: 49.611579371616244 s
Iteration 28: 49.80953900888562 s
Iteration 29: 50.20904331281781 s
Iteration 30: 51.03172852285206 s
Iteration 31: 50.671920616179705 s
Iteration 32: 51.99742801301181 s
Iteration 33: 52.52739039994776 s
Iteration 34: 51.65279296319932 s
Iteration 35: 52.09233724884689 s
Iteration 36: 52.447051361203194 s
Iteration 37: 52.946343993768096 s
Iteration 38: 53.11365891061723 s
Iteration 39: 53.61637934297323 s
Iteration 40: 54.18363216612488 s
Iteration 41: 53.98580901417881 s
Iteration 42: 54.58338960446417 s
Iteration 43: 54.74854215513915 s
Iteration 44: 55.34489895030856 s
Iteration 45: 55.77517227921635 s
Iteration 46: 55.88781114760786 s
Iteration 47: 56.12677528336644 s
Iteration 48: 56.6123406663537 s
Iteration 49: 56.666093728505075 s
Iteration 50: 57.545748237520456 s
Iteration 51: 57.14616373088211 s
Iteration 52: 57.20281056500971 s
Iteration 53: 58.2890839735046 s
Iteration 54: 58.01351242791861 s
Iteration 55: 59.43283768184483 s
Iteration 56: 58.54394930321723 s
Iteration 57: 58.9402515925467 s
Iteration 58: 59.46950222738087 s
Iteration 59: 59.79602915607393 s
