Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.04603100940585 s
Iteration 1: 40.72872135229409 s
Iteration 2: 41.25248884409666 s
Iteration 3: 41.535865964367986 s
Iteration 4: 41.77540807798505 s
Iteration 5: 42.46440692152828 s
Iteration 6: 42.27313090860844 s
Iteration 7: 42.91894961707294 s
Iteration 8: 43.20156945101917 s
Iteration 9: 43.3748041857034 s
Iteration 10: 43.688717069104314 s
Iteration 11: 43.91955682914704 s
Iteration 12: 44.58981672115624 s
Iteration 13: 44.80649147555232 s
Iteration 14: 45.018076785840094 s
Iteration 15: 45.58328687399626 s
Iteration 16: 45.81607725098729 s
Iteration 17: 46.17623799107969 s
Iteration 18: 46.44302652403712 s
Iteration 19: 46.73466656263918 s
Iteration 20: 46.80032773222774 s
Iteration 21: 47.25635401904583 s
Iteration 22: 47.95895502436906 s
Iteration 23: 48.549385628663 s
Iteration 24: 48.54734325222671 s
Iteration 25: 48.71875830087811 s
Iteration 26: 48.936490600928664 s
Iteration 27: 49.17866977676749 s
Iteration 28: 49.820387260988355 s
Iteration 29: 50.39452897850424 s
Iteration 30: 50.30782766174525 s
Iteration 31: 50.85079444479197 s
Iteration 32: 50.67246310412884 s
Iteration 33: 51.570397046394646 s
Iteration 34: 52.57380695268512 s
Iteration 35: 52.10200844146311 s
Iteration 36: 52.50705616362393 s
Iteration 37: 52.9766887165606 s
Iteration 38: 53.485683870501816 s
Iteration 39: 53.43187898863107 s
Iteration 40: 53.72105526085943 s
Iteration 41: 54.345302779227495 s
Iteration 42: 54.35063568782061 s
Iteration 43: 55.41889334470034 s
Iteration 44: 55.439203010872006 s
Iteration 45: 55.55599532742053 s
Iteration 46: 55.98716889601201 s
Iteration 47: 55.81420533452183 s
Iteration 48: 56.12929384969175 s
Iteration 49: 56.96569870878011 s
Iteration 50: 56.97566635720432 s
Iteration 51: 57.38243321888149 s
Iteration 52: 58.84936913475394 s
Iteration 53: 58.720175486058 s
Iteration 54: 58.20379741862416 s
Iteration 55: 58.41835415735841 s
Iteration 56: 59.474849849008024 s
Iteration 57: 59.138032756745815 s
Iteration 58: 59.83275014907122 s
Iteration 59: 59.97392816469073 s
