Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.59695612639189 s
Iteration 1: 41.84283260721713 s
Iteration 2: 42.29695228673518 s
Iteration 3: 42.46933835744858 s
Iteration 4: 42.63337437529117 s
Iteration 5: 43.08969417586923 s
Iteration 6: 43.48471747804433 s
Iteration 7: 43.8424680987373 s
Iteration 8: 44.284018689766526 s
Iteration 9: 44.64011703338474 s
Iteration 10: 44.800047190859914 s
Iteration 11: 45.19410095177591 s
Iteration 12: 45.06490227021277 s
Iteration 13: 45.93072880618274 s
Iteration 14: 46.3209788473323 s
Iteration 15: 46.21719957329333 s
Iteration 16: 46.97833814099431 s
Iteration 17: 47.187014010734856 s
Iteration 18: 47.42262006178498 s
Iteration 19: 47.47505386173725 s
Iteration 20: 47.79015738796443 s
Iteration 21: 48.54130896180868 s
Iteration 22: 49.09860026743263 s
Iteration 23: 49.535522285848856 s
Iteration 24: 49.85572252422571 s
Iteration 25: 50.05416668765247 s
Iteration 26: 50.002425036393106 s
Iteration 27: 50.91476513352245 s
Iteration 28: 50.964933110401034 s
Iteration 29: 51.140295893885195 s
Iteration 30: 51.37156138010323 s
Iteration 31: 51.64198525622487 s
Iteration 32: 52.28208838310093 s
Iteration 33: 52.10232100728899 s
Iteration 34: 52.68338037095964 s
Iteration 35: 53.266488754190505 s
Iteration 36: 53.545173183083534 s
Iteration 37: 53.727379905991256 s
Iteration 38: 54.1652704346925 s
Iteration 39: 54.38756910804659 s
Iteration 40: 54.73713181167841 s
Iteration 41: 54.8437158158049 s
Iteration 42: 55.3933802805841 s
Iteration 43: 56.03331260383129 s
Iteration 44: 56.46983104199171 s
Iteration 45: 56.36550726555288 s
Iteration 46: 56.687776235863566 s
Iteration 47: 56.56761725991964 s
Iteration 48: 57.903068751096725 s
Iteration 49: 57.77025610767305 s
Iteration 50: 59.21017711702734 s
Iteration 51: 58.21771457884461 s
Iteration 52: 59.01014177221805 s
Iteration 53: 58.77910800743848 s
Iteration 54: 59.64033863507211 s
Iteration 55: 59.66287456266582 s
Iteration 56: 60.321561937220395 s
Iteration 57: 60.53511647507548 s
Iteration 58: 61.289292039349675 s
Iteration 59: 60.90402530413121 s
