Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.62865596264601 s
Iteration 1: 40.45397635642439 s
Iteration 2: 40.688907930627465 s
Iteration 3: 41.09206824749708 s
Iteration 4: 41.63627002295107 s
Iteration 5: 41.42963811196387 s
Iteration 6: 41.6939928708598 s
Iteration 7: 42.49175402428955 s
Iteration 8: 42.59428415913135 s
Iteration 9: 42.68765693437308 s
Iteration 10: 43.65940491016954 s
Iteration 11: 43.5206355843693 s
Iteration 12: 44.09245034027845 s
Iteration 13: 44.096403079107404 s
Iteration 14: 44.3273056820035 s
Iteration 15: 44.76767370663583 s
Iteration 16: 45.70802762359381 s
Iteration 17: 45.655594954267144 s
Iteration 18: 45.79369276203215 s
Iteration 19: 45.955086127854884 s
Iteration 20: 46.17547917179763 s
Iteration 21: 46.73274843767285 s
Iteration 22: 47.060862785205245 s
Iteration 23: 47.28444607462734 s
Iteration 24: 47.58266737870872 s
Iteration 25: 48.08384523075074 s
Iteration 26: 48.344223437830806 s
Iteration 27: 48.7768019894138 s
Iteration 28: 49.15521401818842 s
Iteration 29: 49.5526529988274 s
Iteration 30: 49.68659955635667 s
Iteration 31: 50.254965947940946 s
Iteration 32: 50.4381764549762 s
Iteration 33: 50.580745378509164 s
Iteration 34: 50.968005238100886 s
Iteration 35: 51.185874967835844 s
Iteration 36: 51.94488314166665 s
Iteration 37: 52.16425208002329 s
Iteration 38: 52.46703790873289 s
Iteration 39: 52.36572807561606 s
Iteration 40: 52.66113266162574 s
Iteration 41: 53.26092190016061 s
Iteration 42: 53.38419314008206 s
Iteration 43: 54.10819109156728 s
Iteration 44: 54.08032294549048 s
Iteration 45: 54.66975798550993 s
Iteration 46: 54.910952642560005 s
Iteration 47: 55.37286845874041 s
Iteration 48: 55.25469371397048 s
Iteration 49: 55.502135693095624 s
Iteration 50: 56.72884784638882 s
Iteration 51: 56.52182024996728 s
Iteration 52: 56.856145585887134 s
Iteration 53: 58.11776923760772 s
Iteration 54: 57.48935623001307 s
Iteration 55: 57.918514750897884 s
Iteration 56: 57.973245836794376 s
Iteration 57: 58.697328412905335 s
Iteration 58: 58.99272754043341 s
Iteration 59: 59.057131486944854 s
