Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.18569467868656 s
Iteration 1: 40.06182636413723 s
Iteration 2: 40.55424466356635 s
Iteration 3: 40.61333609186113 s
Iteration 4: 41.25442071259022 s
Iteration 5: 41.46953094191849 s
Iteration 6: 41.733910420909524 s
Iteration 7: 41.885251997970045 s
Iteration 8: 42.47859273571521 s
Iteration 9: 42.66338419727981 s
Iteration 10: 43.45469077024609 s
Iteration 11: 43.444090533070266 s
Iteration 12: 43.67929695826024 s
Iteration 13: 43.93844456039369 s
Iteration 14: 44.7871418222785 s
Iteration 15: 44.762197247706354 s
Iteration 16: 45.237989626824856 s
Iteration 17: 45.64779193140566 s
Iteration 18: 45.51449083071202 s
Iteration 19: 45.98970216140151 s
Iteration 20: 46.183303682133555 s
Iteration 21: 46.81364193931222 s
Iteration 22: 46.91363023687154 s
Iteration 23: 47.40062392130494 s
Iteration 24: 47.53942396957427 s
Iteration 25: 48.27938482258469 s
Iteration 26: 48.18697880767286 s
Iteration 27: 48.62264623399824 s
Iteration 28: 49.02398707810789 s
Iteration 29: 48.965087458491325 s
Iteration 30: 49.61166629754007 s
Iteration 31: 49.62028377316892 s
Iteration 32: 50.145325808785856 s
Iteration 33: 50.528659616597 s
Iteration 34: 50.786586208269 s
Iteration 35: 51.092179900966585 s
Iteration 36: 51.48951152898371 s
Iteration 37: 51.99490373209119 s
Iteration 38: 53.0961793102324 s
Iteration 39: 52.72453831322491 s
Iteration 40: 52.610615933313966 s
Iteration 41: 53.31061918195337 s
Iteration 42: 53.40635366830975 s
Iteration 43: 54.179514452815056 s
Iteration 44: 54.41660040151328 s
Iteration 45: 54.52827801275998 s
Iteration 46: 54.84477255679667 s
Iteration 47: 55.1316122058779 s
Iteration 48: 55.60085238702595 s
Iteration 49: 55.94800263643265 s
Iteration 50: 56.02529784012586 s
Iteration 51: 56.92700670007616 s
Iteration 52: 57.269260364584625 s
Iteration 53: 57.133492956869304 s
Iteration 54: 57.58522966783494 s
Iteration 55: 57.71211949829012 s
Iteration 56: 58.198863634839654 s
Iteration 57: 58.35911232046783 s
Iteration 58: 59.2143126251176 s
Iteration 59: 59.41759887803346 s
