Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.56412267871201 s
Iteration 1: 40.56763042882085 s
Iteration 2: 40.75136036798358 s
Iteration 3: 41.13956627063453 s
Iteration 4: 41.717223439365625 s
Iteration 5: 42.26947624143213 s
Iteration 6: 42.865039554424584 s
Iteration 7: 41.94905044231564 s
Iteration 8: 43.32820487767458 s
Iteration 9: 43.32892036437988 s
Iteration 10: 44.533041941933334 s
Iteration 11: 44.34564724843949 s
Iteration 12: 44.28117439895868 s
Iteration 13: 44.32609505020082 s
Iteration 14: 45.17850779928267 s
Iteration 15: 45.65399634279311 s
Iteration 16: 45.62897540163249 s
Iteration 17: 45.35057080537081 s
Iteration 18: 46.79769103601575 s
Iteration 19: 46.50800974853337 s
Iteration 20: 46.80662293918431 s
Iteration 21: 47.139631854370236 s
Iteration 22: 47.140086395666 s
Iteration 23: 48.01595824025571 s
Iteration 24: 48.375974874943495 s
Iteration 25: 48.432531357742846 s
Iteration 26: 48.99567461013794 s
Iteration 27: 49.35731939133257 s
Iteration 28: 49.401262232102454 s
Iteration 29: 50.14955482725054 s
Iteration 30: 50.75445407722145 s
Iteration 31: 50.751670783385634 s
Iteration 32: 50.89156042225659 s
Iteration 33: 51.72799991350621 s
Iteration 34: 51.02546182088554 s
Iteration 35: 51.67368146404624 s
Iteration 36: 51.83642855659127 s
Iteration 37: 52.509847464971244 s
Iteration 38: 52.532021414488554 s
Iteration 39: 53.17372408974916 s
Iteration 40: 53.68671786878258 s
Iteration 41: 54.428970540873706 s
Iteration 42: 54.95863257907331 s
Iteration 43: 54.05172557011247 s
Iteration 44: 54.555633671581745 s
Iteration 45: 55.61887065414339 s
Iteration 46: 55.437920986674726 s
Iteration 47: 55.6647710390389 s
Iteration 48: 56.443282866850495 s
Iteration 49: 56.40583254955709 s
Iteration 50: 56.71557923126966 s
Iteration 51: 56.85863822326064 s
Iteration 52: 57.56281971279532 s
Iteration 53: 58.32827631384134 s
Iteration 54: 58.055962218903005 s
Iteration 55: 58.55369891226292 s
Iteration 56: 58.762841888703406 s
Iteration 57: 59.07835292536765 s
Iteration 58: 59.178475820459425 s
Iteration 59: 60.092907316982746 s
