Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.86339080519974 s
Iteration 1: 40.48893384169787 s
Iteration 2: 40.3945639571175 s
Iteration 3: 40.85698561929166 s
Iteration 4: 41.103472013026476 s
Iteration 5: 41.85881570354104 s
Iteration 6: 41.9698858903721 s
Iteration 7: 42.36784130241722 s
Iteration 8: 42.70318532176316 s
Iteration 9: 42.562672732397914 s
Iteration 10: 43.062693250365555 s
Iteration 11: 43.80844406038523 s
Iteration 12: 43.50634705182165 s
Iteration 13: 44.36471497640014 s
Iteration 14: 44.61517748981714 s
Iteration 15: 44.750253084115684 s
Iteration 16: 45.06813478656113 s
Iteration 17: 45.069121356122196 s
Iteration 18: 45.66521557699889 s
Iteration 19: 46.86048259586096 s
Iteration 20: 46.24966772925109 s
Iteration 21: 46.57842796947807 s
Iteration 22: 47.071013634093106 s
Iteration 23: 47.1440267059952 s
Iteration 24: 47.51444134209305 s
Iteration 25: 48.14906027261168 s
Iteration 26: 48.0501431459561 s
Iteration 27: 49.032007018104196 s
Iteration 28: 49.2960858810693 s
Iteration 29: 49.32420427631587 s
Iteration 30: 49.58577949274331 s
Iteration 31: 50.26003742776811 s
Iteration 32: 51.064992567524314 s
Iteration 33: 50.79857497382909 s
Iteration 34: 51.68367473781109 s
Iteration 35: 51.25584026891738 s
Iteration 36: 51.52220497094095 s
Iteration 37: 52.044959521852434 s
Iteration 38: 52.64669531956315 s
Iteration 39: 52.42352204211056 s
Iteration 40: 52.89378373324871 s
Iteration 41: 53.22641453053802 s
Iteration 42: 53.8714302489534 s
Iteration 43: 54.025318005122244 s
Iteration 44: 54.44084625132382 s
Iteration 45: 54.40749323088676 s
Iteration 46: 54.57430412527174 s
Iteration 47: 55.09440335351974 s
Iteration 48: 55.59818006679416 s
Iteration 49: 57.06158320046961 s
Iteration 50: 56.51708482392132 s
Iteration 51: 57.07815322559327 s
Iteration 52: 57.57049004919827 s
Iteration 53: 57.40054394118488 s
Iteration 54: 58.09551911614835 s
Iteration 55: 57.66358775179833 s
Iteration 56: 58.22662917338312 s
Iteration 57: 58.47059372160584 s
Iteration 58: 59.26795822568238 s
Iteration 59: 59.24735829606652 s
