Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.90927342325449 s
Iteration 1: 39.41160951554775 s
Iteration 2: 40.33404497615993 s
Iteration 3: 40.12126666586846 s
Iteration 4: 40.489631596021354 s
Iteration 5: 40.761245370842516 s
Iteration 6: 41.223964964039624 s
Iteration 7: 41.55085138697177 s
Iteration 8: 41.850229270756245 s
Iteration 9: 42.11442655418068 s
Iteration 10: 42.542142930440605 s
Iteration 11: 42.8784349206835 s
Iteration 12: 43.432241851463914 s
Iteration 13: 43.13909279555082 s
Iteration 14: 43.782459859736264 s
Iteration 15: 44.01394202001393 s
Iteration 16: 44.54833484813571 s
Iteration 17: 44.8369279531762 s
Iteration 18: 45.70498821604997 s
Iteration 19: 45.36340370681137 s
Iteration 20: 45.96220113243908 s
Iteration 21: 46.42130420729518 s
Iteration 22: 46.49513564724475 s
Iteration 23: 46.93392043467611 s
Iteration 24: 47.00200385414064 s
Iteration 25: 47.444165136665106 s
Iteration 26: 47.93068905826658 s
Iteration 27: 48.56328721251339 s
Iteration 28: 48.49648708011955 s
Iteration 29: 48.67612895928323 s
Iteration 30: 49.001016155816615 s
Iteration 31: 49.63506041280925 s
Iteration 32: 49.6923378193751 s
Iteration 33: 50.20881666429341 s
Iteration 34: 50.362226945348084 s
Iteration 35: 50.78705147188157 s
Iteration 36: 51.14472519606352 s
Iteration 37: 51.53989606257528 s
Iteration 38: 51.82158875837922 s
Iteration 39: 52.183121991343796 s
Iteration 40: 52.50222107954323 s
Iteration 41: 52.81199170742184 s
Iteration 42: 53.20489782560617 s
Iteration 43: 53.44830721896142 s
Iteration 44: 53.81902299169451 s
Iteration 45: 54.048762649297714 s
Iteration 46: 54.440026628784835 s
Iteration 47: 54.60264013055712 s
Iteration 48: 54.98096332419664 s
Iteration 49: 55.10309491492808 s
Iteration 50: 55.8529706755653 s
Iteration 51: 55.933098025619984 s
Iteration 52: 56.430034019984305 s
Iteration 53: 56.85090233758092 s
Iteration 54: 57.73888204526156 s
Iteration 55: 57.29126921668649 s
Iteration 56: 57.52127665001899 s
Iteration 57: 57.934646882116795 s
Iteration 58: 58.04862151388079 s
Iteration 59: 58.77061942778528 s
