Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.78538765478879 s
Iteration 1: 38.18898584228009 s
Iteration 2: 38.326628983952105 s
Iteration 3: 38.726561080664396 s
Iteration 4: 38.930585123598576 s
Iteration 5: 39.421811597421765 s
Iteration 6: 39.72051611170173 s
Iteration 7: 42.74089950043708 s
Iteration 8: 40.23110946081579 s
Iteration 9: 42.88462069444358 s
Iteration 10: 41.01593833696097 s
Iteration 11: 41.290229773148894 s
Iteration 12: 43.868214167654514 s
Iteration 13: 41.915872767567635 s
Iteration 14: 42.2043746560812 s
Iteration 15: 42.73880485352129 s
Iteration 16: 45.15503812022507 s
Iteration 17: 45.43873830512166 s
Iteration 18: 43.67107325606048 s
Iteration 19: 43.88024937361479 s
Iteration 20: 44.006054159253836 s
Iteration 21: 44.66155426483601 s
Iteration 22: 46.93993035238236 s
Iteration 23: 45.15455254819244 s
Iteration 24: 45.55059858504683 s
Iteration 25: 46.34100186545402 s
Iteration 26: 46.16605369094759 s
Iteration 27: 46.833371804095805 s
Iteration 28: 46.98926737345755 s
Iteration 29: 47.28296244889498 s
Iteration 30: 48.02775442041457 s
Iteration 31: 47.67392873670906 s
Iteration 32: 48.717986098490655 s
Iteration 33: 48.779748055152595 s
Iteration 34: 48.72742176987231 s
Iteration 35: 49.33267121016979 s
Iteration 36: 49.67542934324592 s
Iteration 37: 49.98198850918561 s
Iteration 38: 50.16951989941299 s
Iteration 39: 50.95145404525101 s
Iteration 40: 51.29786336701363 s
Iteration 41: 51.775895431637764 s
Iteration 42: 53.80427136644721 s
Iteration 43: 52.13190434034914 s
Iteration 44: 52.31685072928667 s
Iteration 45: 52.315091307275 s
Iteration 46: 53.12424636725336 s
Iteration 47: 55.33206922188401 s
Iteration 48: 54.307806979864836 s
Iteration 49: 53.89392796903849 s
Iteration 50: 54.331516281701624 s
Iteration 51: 54.443760263733566 s
Iteration 52: 54.90177236124873 s
Iteration 53: 55.31651231367141 s
Iteration 54: 55.665823261253536 s
Iteration 55: 56.18461537081748 s
Iteration 56: 56.58210096042603 s
Iteration 57: 56.56848527304828 s
Iteration 58: 57.11940363701433 s
Iteration 59: 57.35679803509265 s
