Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.524520916864276 s
Iteration 1: 38.14485926646739 s
Iteration 2: 38.53854708466679 s
Iteration 3: 38.69716346729547 s
Iteration 4: 39.32960456889123 s
Iteration 5: 39.290194034576416 s
Iteration 6: 40.09824986103922 s
Iteration 7: 42.301076906733215 s
Iteration 8: 42.53566750604659 s
Iteration 9: 42.565694401971996 s
Iteration 10: 41.042654926888645 s
Iteration 11: 43.59189430065453 s
Iteration 12: 41.782307614572346 s
Iteration 13: 42.15882522147149 s
Iteration 14: 44.54311174992472 s
Iteration 15: 45.13572220969945 s
Iteration 16: 42.936223870143294 s
Iteration 17: 45.35510946623981 s
Iteration 18: 45.46779616270214 s
Iteration 19: 43.88778185751289 s
Iteration 20: 44.32006817404181 s
Iteration 21: 44.56455609947443 s
Iteration 22: 44.674493168480694 s
Iteration 23: 45.2657565753907 s
Iteration 24: 45.65770602878183 s
Iteration 25: 45.95738111063838 s
Iteration 26: 48.4640947682783 s
Iteration 27: 46.85482575651258 s
Iteration 28: 46.9972043344751 s
Iteration 29: 47.06186729948968 s
Iteration 30: 47.402716901153326 s
Iteration 31: 47.96805836632848 s
Iteration 32: 48.06516994535923 s
Iteration 33: 48.88221253827214 s
Iteration 34: 50.78302845172584 s
Iteration 35: 49.11960772611201 s
Iteration 36: 49.90764904487878 s
Iteration 37: 49.993553852662444 s
Iteration 38: 50.06505468767136 s
Iteration 39: 50.48169171158224 s
Iteration 40: 51.27432120684534 s
Iteration 41: 51.24966545496136 s
Iteration 42: 51.93601196166128 s
Iteration 43: 51.97318909037858 s
Iteration 44: 52.58464084379375 s
Iteration 45: 52.521015857346356 s
Iteration 46: 52.91130274441093 s
Iteration 47: 53.56654363125563 s
Iteration 48: 53.405218344181776 s
Iteration 49: 54.82645007036626 s
Iteration 50: 54.24623515829444 s
Iteration 51: 56.09008481632918 s
Iteration 52: 55.47586827725172 s
Iteration 53: 55.31363651808351 s
Iteration 54: 55.36029371898621 s
Iteration 55: 55.95370517112315 s
Iteration 56: 56.1672444017604 s
Iteration 57: 56.45909365545958 s
Iteration 58: 57.61111014802009 s
Iteration 59: 57.13069840427488 s
