Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.63776408135891 s
Iteration 1: 40.1258564228192 s
Iteration 2: 40.5242661582306 s
Iteration 3: 41.469500701874495 s
Iteration 4: 41.345666609704494 s
Iteration 5: 41.91432967595756 s
Iteration 6: 41.969052297994494 s
Iteration 7: 42.17376387678087 s
Iteration 8: 43.32839799672365 s
Iteration 9: 43.464670084416866 s
Iteration 10: 43.409873615950346 s
Iteration 11: 43.706105067394674 s
Iteration 12: 43.84109872113913 s
Iteration 13: 44.33409719821066 s
Iteration 14: 44.956180970184505 s
Iteration 15: 44.649591194465756 s
Iteration 16: 45.229499782435596 s
Iteration 17: 45.3234153566882 s
Iteration 18: 46.076908737421036 s
Iteration 19: 45.97311298083514 s
Iteration 20: 46.85623243264854 s
Iteration 21: 46.77906979806721 s
Iteration 22: 47.02435969281942 s
Iteration 23: 47.54804966598749 s
Iteration 24: 48.05372044444084 s
Iteration 25: 48.10448275040835 s
Iteration 26: 48.4749787915498 s
Iteration 27: 48.98335558176041 s
Iteration 28: 49.21361253596842 s
Iteration 29: 49.524386662989855 s
Iteration 30: 49.707075628452 s
Iteration 31: 50.43604970071465 s
Iteration 32: 50.48375013936311 s
Iteration 33: 51.13584850914776 s
Iteration 34: 50.924456030130386 s
Iteration 35: 51.76981063000858 s
Iteration 36: 51.785693750716746 s
Iteration 37: 52.27614205144346 s
Iteration 38: 52.486272253096104 s
Iteration 39: 52.91485018096864 s
Iteration 40: 53.170044179074466 s
Iteration 41: 53.64777038060129 s
Iteration 42: 53.70169495232403 s
Iteration 43: 54.32313128374517 s
Iteration 44: 54.324058261699975 s
Iteration 45: 55.14166685193777 s
Iteration 46: 55.06804841384292 s
Iteration 47: 55.55403371620923 s
Iteration 48: 55.71013109758496 s
Iteration 49: 56.36109159234911 s
Iteration 50: 56.58026764448732 s
Iteration 51: 56.80079804453999 s
Iteration 52: 57.29054251499474 s
Iteration 53: 57.53517107013613 s
Iteration 54: 57.69397565163672 s
Iteration 55: 58.49717083014548 s
Iteration 56: 58.43410586658865 s
Iteration 57: 58.41074844263494 s
Iteration 58: 59.31568544451147 s
Iteration 59: 60.205229273065925 s
