Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.94311794452369 s
Iteration 1: 40.316197081469 s
Iteration 2: 38.39886711165309 s
Iteration 3: 38.766143509186804 s
Iteration 4: 39.20490516163409 s
Iteration 5: 42.0314991530031 s
Iteration 6: 39.71470768749714 s
Iteration 7: 40.436040572822094 s
Iteration 8: 42.50666681211442 s
Iteration 9: 40.8937926357612 s
Iteration 10: 43.35771740227938 s
Iteration 11: 41.293990820646286 s
Iteration 12: 41.82739716768265 s
Iteration 13: 42.056556368246675 s
Iteration 14: 42.23719311226159 s
Iteration 15: 42.732431599870324 s
Iteration 16: 42.984392552636564 s
Iteration 17: 43.38199804909527 s
Iteration 18: 43.549615764059126 s
Iteration 19: 44.68807582370937 s
Iteration 20: 44.263533521443605 s
Iteration 21: 44.81021034158766 s
Iteration 22: 44.96656264178455 s
Iteration 23: 45.41161130461842 s
Iteration 24: 45.56273476406932 s
Iteration 25: 46.68113066442311 s
Iteration 26: 48.45770125556737 s
Iteration 27: 46.93880740646273 s
Iteration 28: 46.88540277257562 s
Iteration 29: 47.608039383776486 s
Iteration 30: 47.69617028813809 s
Iteration 31: 48.03319067880511 s
Iteration 32: 49.01067297253758 s
Iteration 33: 48.818991052918136 s
Iteration 34: 49.27051343023777 s
Iteration 35: 49.29788460955024 s
Iteration 36: 50.28906035609543 s
Iteration 37: 50.12644679285586 s
Iteration 38: 50.47214627079666 s
Iteration 39: 50.930744683369994 s
Iteration 40: 50.34472980815917 s
Iteration 41: 51.304632225073874 s
Iteration 42: 51.52384105604142 s
Iteration 43: 52.125589857809246 s
Iteration 44: 52.42252822127193 s
Iteration 45: 52.91823177598417 s
Iteration 46: 53.032037161290646 s
Iteration 47: 53.483697327785194 s
Iteration 48: 55.49972581397742 s
Iteration 49: 54.35213057603687 s
Iteration 50: 54.12735925614834 s
Iteration 51: 55.2028837306425 s
Iteration 52: 55.085342498496175 s
Iteration 53: 55.86702892649919 s
Iteration 54: 55.823970320634544 s
Iteration 55: 55.73558619432151 s
Iteration 56: 56.24569525849074 s
Iteration 57: 56.39192184712738 s
Iteration 58: 57.96695176605135 s
Iteration 59: 57.51522412057966 s
