Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.69920920021832 s
Iteration 1: 40.58492874633521 s
Iteration 2: 41.40875993575901 s
Iteration 3: 42.20021944399923 s
Iteration 4: 42.15086238272488 s
Iteration 5: 42.122727545909584 s
Iteration 6: 42.53145038150251 s
Iteration 7: 42.455564704723656 s
Iteration 8: 42.90335219632834 s
Iteration 9: 43.44202409312129 s
Iteration 10: 43.743593213148415 s
Iteration 11: 43.922135767526925 s
Iteration 12: 45.049254447221756 s
Iteration 13: 44.58774751983583 s
Iteration 14: 45.37312665954232 s
Iteration 15: 45.313624237664044 s
Iteration 16: 45.540914706885815 s
Iteration 17: 45.80776941869408 s
Iteration 18: 46.45281371753663 s
Iteration 19: 46.78248478099704 s
Iteration 20: 46.838311021216214 s
Iteration 21: 47.55779631435871 s
Iteration 22: 47.412168150767684 s
Iteration 23: 47.81445787381381 s
Iteration 24: 48.52073692437261 s
Iteration 25: 48.77543135173619 s
Iteration 26: 48.801404206082225 s
Iteration 27: 49.34641167614609 s
Iteration 28: 49.640754471533 s
Iteration 29: 50.25985314697027 s
Iteration 30: 50.38701294455677 s
Iteration 31: 50.45587795693427 s
Iteration 32: 51.549081393517554 s
Iteration 33: 51.39538295939565 s
Iteration 34: 51.96764648053795 s
Iteration 35: 51.708790332078934 s
Iteration 36: 52.30019109789282 s
Iteration 37: 53.926846170797944 s
Iteration 38: 53.54661288484931 s
Iteration 39: 53.4800392948091 s
Iteration 40: 53.98963463306427 s
Iteration 41: 54.04998116288334 s
Iteration 42: 54.89656357560307 s
Iteration 43: 54.42721698991954 s
Iteration 44: 55.243604267947376 s
Iteration 45: 55.17908167652786 s
Iteration 46: 56.372469197027385 s
Iteration 47: 55.644581381231546 s
Iteration 48: 55.72722000069916 s
Iteration 49: 56.266390540637076 s
Iteration 50: 57.15937533043325 s
Iteration 51: 58.17469197418541 s
Iteration 52: 57.780095915310085 s
Iteration 53: 57.61077809985727 s
Iteration 54: 57.84559272788465 s
Iteration 55: 58.17018103599548 s
Iteration 56: 58.52307817526162 s
Iteration 57: 58.97981218341738 s
Iteration 58: 59.42702438682318 s
Iteration 59: 59.698854222893715 s
