Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.481043924577534 s
Iteration 1: 41.70585865434259 s
Iteration 2: 42.230899550020695 s
Iteration 3: 42.44003174919635 s
Iteration 4: 42.72981340158731 s
Iteration 5: 43.39801877550781 s
Iteration 6: 43.46076079271734 s
Iteration 7: 43.91741344332695 s
Iteration 8: 43.93023790046573 s
Iteration 9: 44.48374245502055 s
Iteration 10: 44.61504685878754 s
Iteration 11: 45.64131170231849 s
Iteration 12: 45.33030045591295 s
Iteration 13: 46.857080003246665 s
Iteration 14: 45.791019866243005 s
Iteration 15: 46.356078861281276 s
Iteration 16: 46.66887019854039 s
Iteration 17: 47.00142988841981 s
Iteration 18: 47.70449598971754 s
Iteration 19: 47.65884659439325 s
Iteration 20: 48.15170493815094 s
Iteration 21: 48.164379021152854 s
Iteration 22: 48.84152922779322 s
Iteration 23: 49.32980832736939 s
Iteration 24: 49.294596606865525 s
Iteration 25: 49.669154179282486 s
Iteration 26: 49.89655433129519 s
Iteration 27: 50.28157306089997 s
Iteration 28: 50.81012174952775 s
Iteration 29: 51.40233225096017 s
Iteration 30: 51.776557450182736 s
Iteration 31: 51.89405170548707 s
Iteration 32: 52.16727489326149 s
Iteration 33: 52.287297597154975 s
Iteration 34: 52.820970486849546 s
Iteration 35: 53.107959946617484 s
Iteration 36: 53.10197300463915 s
Iteration 37: 53.83347587659955 s
Iteration 38: 53.70040948688984 s
Iteration 39: 54.383112967945635 s
Iteration 40: 54.54570688959211 s
Iteration 41: 55.08817274868488 s
Iteration 42: 55.567538710311055 s
Iteration 43: 55.509014437906444 s
Iteration 44: 55.840805277228355 s
Iteration 45: 55.90495192352682 s
Iteration 46: 56.64158965181559 s
Iteration 47: 56.73595920950174 s
Iteration 48: 57.63641744945198 s
Iteration 49: 57.56886802893132 s
Iteration 50: 57.743895501829684 s
Iteration 51: 58.57357303239405 s
Iteration 52: 58.894307936541736 s
Iteration 53: 58.713624903932214 s
Iteration 54: 59.33962485101074 s
Iteration 55: 59.72269637789577 s
Iteration 56: 59.846501518040895 s
Iteration 57: 60.45853962004185 s
Iteration 58: 60.4888864569366 s
Iteration 59: 60.927793943323195 s
