Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.582992328330874 s
Iteration 1: 38.9124808954075 s
Iteration 2: 39.73973039723933 s
Iteration 3: 39.844078783877194 s
Iteration 4: 39.86195636447519 s
Iteration 5: 40.24194539524615 s
Iteration 6: 40.89608514867723 s
Iteration 7: 41.325236631557345 s
Iteration 8: 41.48769473750144 s
Iteration 9: 41.72844864893705 s
Iteration 10: 42.003410164266825 s
Iteration 11: 42.38950135745108 s
Iteration 12: 42.636284657754004 s
Iteration 13: 42.72139160335064 s
Iteration 14: 43.20489974692464 s
Iteration 15: 43.99453656654805 s
Iteration 16: 43.90139298141003 s
Iteration 17: 44.66936644911766 s
Iteration 18: 44.9053169535473 s
Iteration 19: 44.779819997027516 s
Iteration 20: 45.07449512556195 s
Iteration 21: 45.82509707007557 s
Iteration 22: 45.90499771386385 s
Iteration 23: 46.602961134165525 s
Iteration 24: 46.55396563373506 s
Iteration 25: 47.255570637993515 s
Iteration 26: 47.11844354774803 s
Iteration 27: 48.05154088512063 s
Iteration 28: 48.060317237861454 s
Iteration 29: 48.36407854966819 s
Iteration 30: 48.938360303640366 s
Iteration 31: 49.36879635695368 s
Iteration 32: 49.03686869610101 s
Iteration 33: 49.716875900514424 s
Iteration 34: 49.82455907575786 s
Iteration 35: 50.04910087771714 s
Iteration 36: 50.56827196106315 s
Iteration 37: 51.13404185697436 s
Iteration 38: 51.119452570565045 s
Iteration 39: 51.5897434623912 s
Iteration 40: 52.129466506652534 s
Iteration 41: 52.399823954328895 s
Iteration 42: 52.64556091744453 s
Iteration 43: 53.45830755028874 s
Iteration 44: 53.59273779112846 s
Iteration 45: 54.52930402196944 s
Iteration 46: 53.873413416557014 s
Iteration 47: 54.01427698042244 s
Iteration 48: 54.58322123810649 s
Iteration 49: 55.55648973211646 s
Iteration 50: 55.02695571444929 s
Iteration 51: 55.26255719270557 s
Iteration 52: 56.20804675202817 s
Iteration 53: 55.90409498754889 s
Iteration 54: 56.65254047513008 s
Iteration 55: 57.00769377686083 s
Iteration 56: 57.736999538727105 s
Iteration 57: 58.177255906164646 s
Iteration 58: 57.57834676653147 s
Iteration 59: 58.02617785334587 s
