Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.63304406777024 s
Iteration 1: 40.86344650480896 s
Iteration 2: 40.562297793105245 s
Iteration 3: 40.82866430468857 s
Iteration 4: 41.323318666778505 s
Iteration 5: 41.52026143949479 s
Iteration 6: 42.09204291459173 s
Iteration 7: 42.11829881928861 s
Iteration 8: 42.511073532514274 s
Iteration 9: 43.303424588404596 s
Iteration 10: 43.08339604083449 s
Iteration 11: 43.86968378722668 s
Iteration 12: 43.77274355199188 s
Iteration 13: 44.65384262427688 s
Iteration 14: 44.46630199532956 s
Iteration 15: 44.96069353912026 s
Iteration 16: 45.251340471208096 s
Iteration 17: 45.71308214776218 s
Iteration 18: 46.22719431202859 s
Iteration 19: 46.15196087025106 s
Iteration 20: 46.732421518303454 s
Iteration 21: 47.30972373019904 s
Iteration 22: 47.38353187311441 s
Iteration 23: 47.59116823319346 s
Iteration 24: 47.93191681522876 s
Iteration 25: 48.311388607136905 s
Iteration 26: 48.37460357975215 s
Iteration 27: 48.94655380118638 s
Iteration 28: 49.14055904280394 s
Iteration 29: 49.65127983689308 s
Iteration 30: 49.770834096707404 s
Iteration 31: 50.38710153475404 s
Iteration 32: 50.44828298967332 s
Iteration 33: 50.67781940847635 s
Iteration 34: 51.164479286409914 s
Iteration 35: 51.972856120206416 s
Iteration 36: 51.84110469184816 s
Iteration 37: 52.20256424508989 s
Iteration 38: 52.83893975522369 s
Iteration 39: 53.01613351982087 s
Iteration 40: 52.99928201083094 s
Iteration 41: 54.27798923011869 s
Iteration 42: 54.58792787883431 s
Iteration 43: 54.0809346428141 s
Iteration 44: 55.17491583060473 s
Iteration 45: 54.87181448377669 s
Iteration 46: 55.24792798329145 s
Iteration 47: 55.389110843651 s
Iteration 48: 55.74775430187583 s
Iteration 49: 56.110798966139555 s
Iteration 50: 56.48330789618194 s
Iteration 51: 56.742490803822875 s
Iteration 52: 57.51090316846967 s
Iteration 53: 57.618995814584196 s
Iteration 54: 58.105620911344886 s
Iteration 55: 58.24213989917189 s
Iteration 56: 58.6169279711321 s
Iteration 57: 59.584472827613354 s
Iteration 58: 59.256161423400044 s
Iteration 59: 59.34459626395255 s
