Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.64792889263481 s
Iteration 1: 41.13584174774587 s
Iteration 2: 41.24608139321208 s
Iteration 3: 41.472763158380985 s
Iteration 4: 42.229594198055565 s
Iteration 5: 42.79062097799033 s
Iteration 6: 42.47047152090818 s
Iteration 7: 42.951161746867 s
Iteration 8: 43.35051358677447 s
Iteration 9: 43.65534256026149 s
Iteration 10: 43.92713647801429 s
Iteration 11: 44.59291659202427 s
Iteration 12: 44.63041596580297 s
Iteration 13: 45.26595505606383 s
Iteration 14: 45.32453241199255 s
Iteration 15: 45.614961977116764 s
Iteration 16: 45.58618954755366 s
Iteration 17: 45.948214245960116 s
Iteration 18: 46.43199228588492 s
Iteration 19: 46.49136907514185 s
Iteration 20: 46.702738128602505 s
Iteration 21: 47.19636848848313 s
Iteration 22: 47.802258611656725 s
Iteration 23: 48.314157768152654 s
Iteration 24: 48.24304657429457 s
Iteration 25: 48.64458234421909 s
Iteration 26: 49.06708158086985 s
Iteration 27: 49.21968053188175 s
Iteration 28: 49.836468611843884 s
Iteration 29: 50.14240540750325 s
Iteration 30: 50.476305530406535 s
Iteration 31: 50.97659851424396 s
Iteration 32: 51.09864609129727 s
Iteration 33: 51.50503259059042 s
Iteration 34: 51.79120859783143 s
Iteration 35: 52.27346627600491 s
Iteration 36: 52.32131644524634 s
Iteration 37: 52.999499193392694 s
Iteration 38: 53.59938924945891 s
Iteration 39: 53.86125045735389 s
Iteration 40: 53.60085690394044 s
Iteration 41: 54.20274036936462 s
Iteration 42: 54.50234952569008 s
Iteration 43: 54.6901355907321 s
Iteration 44: 54.819740827195346 s
Iteration 45: 55.740862685255706 s
Iteration 46: 55.41332927532494 s
Iteration 47: 55.960028199478984 s
Iteration 48: 56.23800990730524 s
Iteration 49: 56.52979953400791 s
Iteration 50: 57.07378179579973 s
Iteration 51: 57.880646627396345 s
Iteration 52: 57.72569491993636 s
Iteration 53: 57.799531960859895 s
Iteration 54: 58.10191950574517 s
Iteration 55: 58.66296072490513 s
Iteration 56: 59.20397894177586 s
Iteration 57: 59.36521205957979 s
Iteration 58: 59.90251966752112 s
Iteration 59: 60.069372579455376 s
