Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.48251855839044 s
Iteration 1: 38.16062749456614 s
Iteration 2: 40.353157771751285 s
Iteration 3: 38.86463358718902 s
Iteration 4: 40.09243835601956 s
Iteration 5: 39.37145808618516 s
Iteration 6: 39.90101302973926 s
Iteration 7: 42.197462919168174 s
Iteration 8: 40.691052628681064 s
Iteration 9: 40.59631169307977 s
Iteration 10: 41.22726009134203 s
Iteration 11: 41.27770530153066 s
Iteration 12: 41.99517410248518 s
Iteration 13: 41.90294683538377 s
Iteration 14: 44.29561653826386 s
Iteration 15: 42.68797900527716 s
Iteration 16: 42.87431387323886 s
Iteration 17: 43.46985547337681 s
Iteration 18: 43.94691385794431 s
Iteration 19: 44.10466487519443 s
Iteration 20: 44.31157329399139 s
Iteration 21: 44.73919240012765 s
Iteration 22: 45.30738914851099 s
Iteration 23: 45.41056289151311 s
Iteration 24: 46.4711376177147 s
Iteration 25: 45.96561958361417 s
Iteration 26: 46.34832199290395 s
Iteration 27: 46.5209065657109 s
Iteration 28: 46.93837041314691 s
Iteration 29: 47.220057853497565 s
Iteration 30: 47.723715690895915 s
Iteration 31: 48.502372646704316 s
Iteration 32: 48.134047414176166 s
Iteration 33: 48.4591603083536 s
Iteration 34: 48.71943506319076 s
Iteration 35: 49.4320317748934 s
Iteration 36: 49.36970525234938 s
Iteration 37: 49.904423856176436 s
Iteration 38: 50.48685974162072 s
Iteration 39: 50.42744169104844 s
Iteration 40: 50.80469109676778 s
Iteration 41: 51.66905672941357 s
Iteration 42: 51.37322242092341 s
Iteration 43: 51.99087249673903 s
Iteration 44: 54.44912452623248 s
Iteration 45: 52.38605236262083 s
Iteration 46: 52.854858490638435 s
Iteration 47: 53.471033102832735 s
Iteration 48: 53.281732231378555 s
Iteration 49: 53.737783728167415 s
Iteration 50: 54.33119873423129 s
Iteration 51: 54.95740370452404 s
Iteration 52: 54.879931196570396 s
Iteration 53: 55.333259464241564 s
Iteration 54: 55.48857100028545 s
Iteration 55: 55.822094715200365 s
Iteration 56: 56.46493756119162 s
Iteration 57: 56.645598852075636 s
Iteration 58: 56.947118954733014 s
Iteration 59: 57.20551117789 s
