Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.57796365302056 s
Iteration 1: 40.92503187060356 s
Iteration 2: 41.12740359362215 s
Iteration 3: 41.933584860526025 s
Iteration 4: 42.10637590754777 s
Iteration 5: 42.33306169230491 s
Iteration 6: 42.81316572520882 s
Iteration 7: 43.4731586240232 s
Iteration 8: 42.86368964519352 s
Iteration 9: 43.801372352056205 s
Iteration 10: 43.47629566024989 s
Iteration 11: 44.5327633805573 s
Iteration 12: 44.776917033828795 s
Iteration 13: 44.30428988579661 s
Iteration 14: 45.43366263527423 s
Iteration 15: 45.06200263276696 s
Iteration 16: 45.9759416282177 s
Iteration 17: 45.99129391182214 s
Iteration 18: 46.47429362125695 s
Iteration 19: 46.51825677789748 s
Iteration 20: 46.90020117536187 s
Iteration 21: 47.670387673191726 s
Iteration 22: 47.638871376402676 s
Iteration 23: 48.23501886986196 s
Iteration 24: 48.33231659885496 s
Iteration 25: 48.593479621224105 s
Iteration 26: 49.34415876120329 s
Iteration 27: 49.502061950974166 s
Iteration 28: 49.219386875629425 s
Iteration 29: 49.71912654303014 s
Iteration 30: 50.29857360292226 s
Iteration 31: 50.765935900621116 s
Iteration 32: 51.550786226056516 s
Iteration 33: 52.070933951064944 s
Iteration 34: 51.70230798330158 s
Iteration 35: 52.48683204036206 s
Iteration 36: 52.25203920714557 s
Iteration 37: 53.54135947301984 s
Iteration 38: 53.8298060502857 s
Iteration 39: 53.074059451930225 s
Iteration 40: 53.46505071222782 s
Iteration 41: 54.381979800760746 s
Iteration 42: 54.17104525305331 s
Iteration 43: 54.84919158462435 s
Iteration 44: 54.94990794546902 s
Iteration 45: 55.86957758106291 s
Iteration 46: 55.589874484576285 s
Iteration 47: 55.77674547582865 s
Iteration 48: 55.89100391417742 s
Iteration 49: 57.60591352824122 s
Iteration 50: 57.06988602504134 s
Iteration 51: 57.55218798015267 s
Iteration 52: 57.530526956543326 s
Iteration 53: 58.429119559936225 s
Iteration 54: 58.421511275693774 s
Iteration 55: 58.831509390845895 s
Iteration 56: 59.14874910656363 s
Iteration 57: 59.32777900900692 s
Iteration 58: 59.5304241431877 s
Iteration 59: 59.832226858474314 s
