Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.475259768776596 s
Iteration 1: 41.23273981921375 s
Iteration 2: 41.09620614349842 s
Iteration 3: 41.32198705058545 s
Iteration 4: 41.660095393657684 s
Iteration 5: 41.95053170341998 s
Iteration 6: 42.56745418161154 s
Iteration 7: 42.808342380449176 s
Iteration 8: 43.01660822238773 s
Iteration 9: 43.72325770184398 s
Iteration 10: 43.99578456301242 s
Iteration 11: 44.26098956167698 s
Iteration 12: 44.49489957652986 s
Iteration 13: 44.454163384623826 s
Iteration 14: 45.302990281023085 s
Iteration 15: 45.561772477813065 s
Iteration 16: 45.61418163497001 s
Iteration 17: 46.1375291403383 s
Iteration 18: 46.572194832377136 s
Iteration 19: 46.918100060895085 s
Iteration 20: 46.96380093693733 s
Iteration 21: 47.358070155605674 s
Iteration 22: 47.63190388772637 s
Iteration 23: 48.261399956420064 s
Iteration 24: 48.6177767990157 s
Iteration 25: 48.85015518963337 s
Iteration 26: 49.36370212305337 s
Iteration 27: 50.112437246367335 s
Iteration 28: 49.65716696809977 s
Iteration 29: 50.2495043547824 s
Iteration 30: 50.1820536358282 s
Iteration 31: 50.77762831188738 s
Iteration 32: 51.21237098518759 s
Iteration 33: 51.853052251040936 s
Iteration 34: 51.62196802534163 s
Iteration 35: 52.12126652803272 s
Iteration 36: 52.51565692946315 s
Iteration 37: 53.076927687972784 s
Iteration 38: 53.38106305338442 s
Iteration 39: 53.25521015096456 s
Iteration 40: 54.06560467090458 s
Iteration 41: 54.07403622940183 s
Iteration 42: 54.421589656732976 s
Iteration 43: 55.693997719325125 s
Iteration 44: 55.13515137601644 s
Iteration 45: 55.44932964351028 s
Iteration 46: 55.5815382739529 s
Iteration 47: 56.11596944928169 s
Iteration 48: 56.5022996077314 s
Iteration 49: 57.631599680520594 s
Iteration 50: 57.17098629940301 s
Iteration 51: 57.628372746519744 s
Iteration 52: 57.92311130836606 s
Iteration 53: 58.06354859750718 s
Iteration 54: 58.522877727635205 s
Iteration 55: 58.61979453265667 s
Iteration 56: 59.07168925460428 s
Iteration 57: 59.990526247769594 s
Iteration 58: 60.395090041682124 s
Iteration 59: 60.018447590991855 s
