Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.91136075556278 s
Iteration 1: 40.38549569807947 s
Iteration 2: 40.470759991556406 s
Iteration 3: 40.98165155481547 s
Iteration 4: 41.089090313762426 s
Iteration 5: 41.86132495384663 s
Iteration 6: 41.70774018764496 s
Iteration 7: 42.227884103544056 s
Iteration 8: 42.70610128249973 s
Iteration 9: 42.88732778839767 s
Iteration 10: 43.01560699008405 s
Iteration 11: 43.895074628293514 s
Iteration 12: 44.2493505012244 s
Iteration 13: 44.74249118193984 s
Iteration 14: 44.43559809215367 s
Iteration 15: 44.82985992729664 s
Iteration 16: 44.83368300739676 s
Iteration 17: 45.73357119038701 s
Iteration 18: 46.14747394900769 s
Iteration 19: 46.42518487479538 s
Iteration 20: 46.227771213278174 s
Iteration 21: 46.73111568018794 s
Iteration 22: 46.820482324808836 s
Iteration 23: 47.49542419053614 s
Iteration 24: 48.03829413279891 s
Iteration 25: 48.2102117780596 s
Iteration 26: 48.134557196870446 s
Iteration 27: 49.09384531714022 s
Iteration 28: 48.789592060260475 s
Iteration 29: 49.464497026987374 s
Iteration 30: 49.91134696267545 s
Iteration 31: 49.8924250472337 s
Iteration 32: 50.245886019431055 s
Iteration 33: 50.64570354670286 s
Iteration 34: 51.04346387647092 s
Iteration 35: 51.32776055857539 s
Iteration 36: 51.71035428997129 s
Iteration 37: 51.97380124498159 s
Iteration 38: 52.06404761224985 s
Iteration 39: 52.85835646092892 s
Iteration 40: 53.22787230927497 s
Iteration 41: 53.27817318215966 s
Iteration 42: 53.826330685056746 s
Iteration 43: 54.42507656291127 s
Iteration 44: 54.36506389640272 s
Iteration 45: 55.24121161457151 s
Iteration 46: 55.36269667278975 s
Iteration 47: 55.020849145017564 s
Iteration 48: 55.47933105845004 s
Iteration 49: 55.68220255896449 s
Iteration 50: 56.417310322634876 s
Iteration 51: 56.75125871691853 s
Iteration 52: 57.04903842508793 s
Iteration 53: 57.2798090800643 s
Iteration 54: 57.49969157576561 s
Iteration 55: 58.31739615369588 s
Iteration 56: 58.21513915900141 s
Iteration 57: 58.433608806692064 s
Iteration 58: 58.87285872735083 s
Iteration 59: 59.07442235946655 s
