Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 33.056533021852374 s
Iteration 1: 40.67446007207036 s
Iteration 2: 40.37095276080072 s
Iteration 3: 41.20232050027698 s
Iteration 4: 42.23842821829021 s
Iteration 5: 41.590662715025246 s
Iteration 6: 42.05870733316988 s
Iteration 7: 42.837033621035516 s
Iteration 8: 43.32311579398811 s
Iteration 9: 43.22805261705071 s
Iteration 10: 43.55534301325679 s
Iteration 11: 43.79216958582401 s
Iteration 12: 44.16824285592884 s
Iteration 13: 44.70311560668051 s
Iteration 14: 44.47023878060281 s
Iteration 15: 45.054766565561295 s
Iteration 16: 45.38862696569413 s
Iteration 17: 46.984367437660694 s
Iteration 18: 45.88090748526156 s
Iteration 19: 46.27634336613119 s
Iteration 20: 46.814426535740495 s
Iteration 21: 47.84049882367253 s
Iteration 22: 47.18078425526619 s
Iteration 23: 47.950594120658934 s
Iteration 24: 49.11539274826646 s
Iteration 25: 48.66777977719903 s
Iteration 26: 49.30592088866979 s
Iteration 27: 50.63800060376525 s
Iteration 28: 49.43822444230318 s
Iteration 29: 49.895869431085885 s
Iteration 30: 49.93013482261449 s
Iteration 31: 51.0620338851586 s
Iteration 32: 51.15108252130449 s
Iteration 33: 50.987722960300744 s
Iteration 34: 51.44253521412611 s
Iteration 35: 52.61928568221629 s
Iteration 36: 52.36744748894125 s
Iteration 37: 52.25173430889845 s
Iteration 38: 53.150738414376974 s
Iteration 39: 52.87641206663102 s
Iteration 40: 53.19200792349875 s
Iteration 41: 53.87983363959938 s
Iteration 42: 54.548769725486636 s
Iteration 43: 54.90724892541766 s
Iteration 44: 54.39949582889676 s
Iteration 45: 54.66636808216572 s
Iteration 46: 55.81510273180902 s
Iteration 47: 56.16220222041011 s
Iteration 48: 56.37721189390868 s
Iteration 49: 56.110409427434206 s
Iteration 50: 57.284772540442646 s
Iteration 51: 58.41116388794035 s
Iteration 52: 57.3841024748981 s
Iteration 53: 58.91383493319154 s
Iteration 54: 57.62163457646966 s
Iteration 55: 57.824546365998685 s
Iteration 56: 59.03802317660302 s
Iteration 57: 58.558551576919854 s
Iteration 58: 59.22701900545508 s
Iteration 59: 60.012475334107876 s
