Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.665983179584146 s
Iteration 1: 40.121642069891095 s
Iteration 2: 40.10071673244238 s
Iteration 3: 40.47685931343585 s
Iteration 4: 40.97701684292406 s
Iteration 5: 41.08243998605758 s
Iteration 6: 41.37583894096315 s
Iteration 7: 42.114338560029864 s
Iteration 8: 42.269766367040575 s
Iteration 9: 42.76370665803552 s
Iteration 10: 43.119529026560485 s
Iteration 11: 43.393292465247214 s
Iteration 12: 43.5971962409094 s
Iteration 13: 43.78371242526919 s
Iteration 14: 44.27393205091357 s
Iteration 15: 44.396333523094654 s
Iteration 16: 45.31068062596023 s
Iteration 17: 44.97220521979034 s
Iteration 18: 46.00856303796172 s
Iteration 19: 45.70655530318618 s
Iteration 20: 46.076533200219274 s
Iteration 21: 46.615412736311555 s
Iteration 22: 46.81114885304123 s
Iteration 23: 47.04286371730268 s
Iteration 24: 47.478475962765515 s
Iteration 25: 47.71158631145954 s
Iteration 26: 48.005722388625145 s
Iteration 27: 48.33187846839428 s
Iteration 28: 48.96282676514238 s
Iteration 29: 49.09536104556173 s
Iteration 30: 49.592478673905134 s
Iteration 31: 49.72613453026861 s
Iteration 32: 49.97181805130094 s
Iteration 33: 50.5149844083935 s
Iteration 34: 50.64267827756703 s
Iteration 35: 51.167979140765965 s
Iteration 36: 51.26339526195079 s
Iteration 37: 52.261016610078514 s
Iteration 38: 52.184443200938404 s
Iteration 39: 52.458124856464565 s
Iteration 40: 53.185831242240965 s
Iteration 41: 53.28996995836496 s
Iteration 42: 53.28948540054262 s
Iteration 43: 53.8003553673625 s
Iteration 44: 54.16883116029203 s
Iteration 45: 54.46518227085471 s
Iteration 46: 54.75727974437177 s
Iteration 47: 54.92600590456277 s
Iteration 48: 55.285486325621605 s
Iteration 49: 55.81693722028285 s
Iteration 50: 56.123040940612555 s
Iteration 51: 56.37027445714921 s
Iteration 52: 56.87409046385437 s
Iteration 53: 56.888802103698254 s
Iteration 54: 57.35236858762801 s
Iteration 55: 57.96645775157958 s
Iteration 56: 58.412156431004405 s
Iteration 57: 58.336709096096456 s
Iteration 58: 58.63111879955977 s
Iteration 59: 59.08525839820504 s
