Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.99176504090428 s
Iteration 1: 40.29438887536526 s
Iteration 2: 40.55518905352801 s
Iteration 3: 40.6191930193454 s
Iteration 4: 40.79261515941471 s
Iteration 5: 41.41932779178023 s
Iteration 6: 41.89582564402372 s
Iteration 7: 42.21549849677831 s
Iteration 8: 42.34742082003504 s
Iteration 9: 42.717578685842454 s
Iteration 10: 43.04845293518156 s
Iteration 11: 43.30812508892268 s
Iteration 12: 43.71441370341927 s
Iteration 13: 43.844638269394636 s
Iteration 14: 44.482056302018464 s
Iteration 15: 44.525700056925416 s
Iteration 16: 44.721731532365084 s
Iteration 17: 45.51099886931479 s
Iteration 18: 45.66433483082801 s
Iteration 19: 45.87425023317337 s
Iteration 20: 46.18434602487832 s
Iteration 21: 47.93525621201843 s
Iteration 22: 47.298748007044196 s
Iteration 23: 47.47554910555482 s
Iteration 24: 47.85705861262977 s
Iteration 25: 47.90626103896648 s
Iteration 26: 48.497665838338435 s
Iteration 27: 48.853544449433684 s
Iteration 28: 48.87682415172458 s
Iteration 29: 49.50869630649686 s
Iteration 30: 49.603788300417364 s
Iteration 31: 49.938072523102164 s
Iteration 32: 50.52326327096671 s
Iteration 33: 50.5113262059167 s
Iteration 34: 51.10677510779351 s
Iteration 35: 51.52820791397244 s
Iteration 36: 51.75920454971492 s
Iteration 37: 52.60497231222689 s
Iteration 38: 52.240291034802794 s
Iteration 39: 52.55604822747409 s
Iteration 40: 52.77175428904593 s
Iteration 41: 53.29309583641589 s
Iteration 42: 53.91196731198579 s
Iteration 43: 54.03969089500606 s
Iteration 44: 54.426585362292826 s
Iteration 45: 54.8894302463159 s
Iteration 46: 54.87184570264071 s
Iteration 47: 55.31122534442693 s
Iteration 48: 55.93937597703189 s
Iteration 49: 57.59169915225357 s
Iteration 50: 56.45170833449811 s
Iteration 51: 56.73273833375424 s
Iteration 52: 56.9070433601737 s
Iteration 53: 57.23370711226016 s
Iteration 54: 57.72727362718433 s
Iteration 55: 57.99241411406547 s
Iteration 56: 58.20436823181808 s
Iteration 57: 58.88289153855294 s
Iteration 58: 59.09041450638324 s
Iteration 59: 59.40496753063053 s
