Acquisition function: SDP-l1
Number of variables: 20
Budget: 500
Initial model with 100: 32.95252222940326 s
Iteration 1: 40.444027052260935 s
Iteration 2: 40.801895814947784 s
Iteration 3: 41.38633538130671 s
Iteration 4: 40.95215357653797 s
Iteration 5: 41.4246484329924 s
Iteration 6: 41.71964346058667 s
Iteration 7: 42.372300011105835 s
Iteration 8: 42.48573018331081 s
Iteration 9: 43.073728990741074 s
Iteration 10: 43.131155961193144 s
Iteration 11: 43.471309094689786 s
Iteration 12: 43.65801616385579 s
Iteration 13: 43.944642066955566 s
Iteration 14: 44.675642071291804 s
Iteration 15: 44.75949112791568 s
Iteration 16: 44.93301396723837 s
Iteration 17: 45.523514105938375 s
Iteration 18: 45.66409167647362 s
Iteration 19: 46.02459010016173 s
Iteration 20: 46.69245509710163 s
Iteration 21: 46.80834825336933 s
Iteration 22: 46.98626911547035 s
Iteration 23: 47.598583227954805 s
Iteration 24: 47.42486335616559 s
Iteration 25: 48.489554767496884 s
Iteration 26: 48.50824563577771 s
Iteration 27: 48.795256638899446 s
Iteration 28: 48.957271047867835 s
Iteration 29: 49.32430430036038 s
Iteration 30: 49.74667748436332 s
Iteration 31: 50.25380857009441 s
Iteration 32: 50.665498713962734 s
Iteration 33: 50.79206299781799 s
Iteration 34: 50.99656621366739 s
Iteration 35: 51.058321493677795 s
Iteration 36: 52.02781398035586 s
Iteration 37: 52.09218527749181 s
Iteration 38: 52.58932917565107 s
Iteration 39: 52.745793437585235 s
Iteration 40: 53.25306873116642 s
Iteration 41: 53.6057098004967 s
Iteration 42: 53.431532870046794 s
Iteration 43: 53.910664016380906 s
Iteration 44: 54.84545168466866 s
Iteration 45: 54.69153992366046 s
Iteration 46: 54.61828966345638 s
Iteration 47: 55.126180710271 s
Iteration 48: 55.3702869778499 s
Iteration 49: 55.73769622389227 s
Iteration 50: 56.688234376721084 s
Iteration 51: 56.59774577151984 s
Iteration 52: 57.05760444607586 s
Iteration 53: 57.38169135898352 s
Iteration 54: 58.00090061780065 s
Iteration 55: 58.105117921717465 s
Iteration 56: 58.04097782727331 s
Iteration 57: 58.58136052172631 s
Iteration 58: 58.84076759312302 s
Iteration 59: 59.675074509344995 s
